name,country_code,subdivision,unlocode,location,asciiname,coordinates,latitude,longitude,timezone,modification date
Ajaccio,FR,2A,FRAJA,AJA,Ajaccio,4156N 00844E,41.9189,8.7381,Europe/Paris,2019-09-05
Angers,FR,49,FRANE,ANE,Angers,4728N 00033W,47.4716,-0.5520,Europe/Paris,2020-10-14
Angoulême,FR,16,FRANG,ANG,Angouleme,4539N 00010E,45.6500,0.1535,Europe/Paris,2019-10-09
Amoncourt,FR,70,FRAOC,AOC,Bandol,4744N 00604E,43.1425,5.7472,Europe/Paris,2019-08-07
Avezac-Prat-Lahitte,FR,65,FRAPH,APH,Hopital Bichat - Claude Bernard,4304N 00020E,48.8991,2.3310,Europe/Paris,2016-02-18
Saint-Armel,FR,35,FRARM,ARM,Hotel L'ARMORIC HOTEL,4801N 00135W,47.8781,-4.1070,Europe/Paris,2016-02-18
Aurec-sur-Loire,FR,43,FRASL,ASL,Gare d'Angers-Saint-Laud,4522N 00412E,47.4646,-0.5562,Europe/Paris,2018-10-04
Auxerre,FR,89,FRAUF,AUF,Auxerre,4748N 00334E,47.7996,3.5703,Europe/Paris,2019-09-05
Aurillac,FR,15,FRAUR,AUR,Aurillac,4456N 00226E,44.9254,2.4398,Europe/Paris,2019-04-10
Avoriaz,FR,74,FRAVF,AVF,Avoriaz,4612N 00646E,46.1924,6.7734,Europe/Paris,2016-02-18
Avignon,FR,84,FRAVN,AVN,Avignon,4357N 00448E,43.9483,4.8089,Europe/Paris,2019-09-05
Barcelonnette,FR,04,FRBAE,BAE,Saint-Pons,4423N 00639E,44.3922,6.6281,Europe/Paris,2016-02-18
Bischwiller,FR,67,FRBCH,BCH,Hopital Bichat - Claude Bernard,4846N 00751E,48.8991,2.3310,Europe/Paris,2016-02-18
Brest,FR,29,FRBES,BES,Brest,4824N 00429W,48.3903,-4.4863,Europe/Paris,2017-05-23
Bonneuil-en-France,FR,95,FRBFC,BFC,Bourgogne-Franche-Comte,4858N 00226E,47.0698,5.0482,Europe/Paris,2017-07-18
Bastia,FR,2B,FRBIA,BIA,Bastia,4242N 00927E,42.7028,9.4500,Europe/Paris,2019-09-05
Biarritz,FR,64,FRBIQ,BIQ,Biarritz,4329N 00133W,43.4806,-1.5568,Europe/Paris,2020-02-07
Bordeaux,FR,33,FRBOD,BOD,Bordeaux,4450N 00035W,44.8404,-0.5805,Europe/Paris,2019-09-05
Belfort,FR,90,FRBOR,BOR,Belfort,4738N 00652E,47.6422,6.8539,Europe/Paris,2019-09-05
Bourges,FR,18,FRBOU,BOU,Bourges,4705N 00224E,47.0833,2.4000,Europe/Paris,2019-09-05
Brives-Charensac,FR,43,FRBRC,BRC,Hopital Broca,4503N 00355E,48.8345,2.3473,Europe/Paris,2016-02-18
Brie-Comte-Robert,FR,77,FRBRT,BRT,Hopital Bretonneau,4841N 00237E,48.8900,2.3306,Europe/Paris,2016-02-18
Le Bar-sur-Loup,FR,06,FRBSL,BSL,EuroAirport Basel-Mulhouse-Freiburg,4341N 00659E,47.5896,7.5299,Europe/Paris,2020-03-15
Beauvais,FR,60,FRBVA,BVA,Beauvais-Tille Airport,4926N 00205E,49.4544,2.1128,Europe/Paris,2018-04-05
Brive-la-Gaillarde,FR,19,FRBVE,BVE,Brive-la-Gaillarde,4509N 00132E,45.1589,1.5333,Europe/Paris,2019-04-10
Béziers,FR,34,FRBZR,BZR,Beziers,4321N 00313E,43.3412,3.2140,Europe/Paris,2019-02-27
Carcassonne,FR,11,FRCCF,CCF,Carcassonne,4313N 00221E,43.2165,2.3486,Europe/Paris,2020-05-07
Clichy,FR,92,FRCCH,CCH,Hopital Cochin,4854N 00218E,48.8371,2.3397,Europe/Paris,2016-02-18
Charles-de-Gaulle Apt/Paris,FR,93,FRCDG,CDG,Paris Charles de Gaulle Airport,,49.0128,2.5500,Europe/Paris,2018-04-05
Cannes,FR,06,FRCEQ,CEQ,Cannes,4333N 00701E,43.5513,7.0127,Europe/Paris,2019-09-05
Cherbourg-en-Cotentin,FR,50,FRCER,CER,Maupertus-sur-Mer,4938N 00137W,49.6570,-1.4838,Europe/Paris,2016-02-18
Cholet,FR,49,FRCET,CET,Cholet,4704N 00053W,47.0589,-0.8797,Europe/Paris,2020-10-14
Clermont-Ferrand,FR,63,FRCFE,CFE,Clermont-Ferrand,4546N 00305E,45.7797,3.0868,Europe/Paris,2019-09-05
Caen,FR,14,FRCFR,CFR,Caen,4911N 00022W,49.1859,-0.3591,Europe/Paris,2019-09-05
Chartres,FR,28,FRCHA,CHA,Gare de Chantenay,4827N 00129E,47.2000,-1.6167,Europe/Paris,2019-03-28
Châteauroux,FR,36,FRCHR,CHR,Chateauroux,4649N 00141E,46.8125,1.6936,Europe/Paris,2019-09-05
Château,FR,71,FRCHU,CHU,CHU L'Archet,4626N 00436E,43.6964,7.2268,Europe/Paris,2016-02-18
Calvi,FR,2B,FRCLY,CLY,Calvi,4234N 00845E,42.5660,8.7571,Europe/Paris,2016-11-03
Chambéry,FR,73,FRCMF,CMF,Chambery,4534N 00555E,45.5663,5.9208,Europe/Paris,2019-09-05
Colmar,FR,68,FRCMR,CMR,Colmar,4805N 00721E,48.0808,7.3558,Europe/Paris,2019-09-05
Cognac,FR,16,FRCNG,CNG,Cognac,4542N 00020W,45.6958,-0.3287,Europe/Paris,2019-10-09
Calais,FR,62,FRCQF,CQF,Dunkerque,5057N 00151E,51.0344,2.3768,Europe/Paris,2020-05-12
Les Clayes-sous-Bois,FR,78,FRCSF,CSF,Creil,4849N 00159E,49.2567,2.4848,Europe/Paris,2016-02-18
Courchevel,FR,73,FRCVF,CVF,Courchevel,4526N 00638E,45.4154,6.6364,Europe/Paris,2016-12-28
Champigny,FR,89,FRCYY,CYY,Chambery Square Paul Vidal Bus Station,4819N 00307E,45.5699,5.9172,Europe/Paris,2018-10-13
Denain,FR,59,FRDEN,DEN,La Plaine-Saint-Denis,5019N 00324E,48.9085,2.3638,Europe/Paris,2016-02-18
Dijon,FR,21,FRDIJ,DIJ,Dijon,4719N 00503E,47.3167,5.0167,Europe/Paris,2019-09-05
Dole,FR,39,FRDLE,DLE,Dole,4706N 00529E,47.0922,5.4897,Europe/Paris,2019-04-10
Dinard,FR,35,FRDNR,DNR,Saint-Malo,4838N 00204W,48.6474,-2.0088,Europe/Paris,2020-08-12
Deauville,FR,14,FRDOL,DOL,Deauville,4922N 00004E,49.3570,0.0699,Europe/Paris,2016-02-18
Dieppe,FR,76,FRDPE,DPE,Dieppe,4955N 00105E,49.9216,1.0777,Europe/Paris,2019-04-10
Les Deux Alpes,FR,38,FRDXA,DXA,Les Deux Alpes,,45.0116,6.1255,Europe/Paris,2016-02-18
Saint-Étienne,FR,42,FREBU,EBU,Saint-Etienne,4526N 00424E,45.4339,4.3900,Europe/Paris,2019-02-26
Éclaron-Braucourt-Sainte-Livière,FR,52,FREBV,EBV,St-Etienne Bus Station,4835N 00452E,45.4426,4.4017,Europe/Paris,2018-10-13
La Roche-sur-Yon,FR,85,FREDM,EDM,La Roche-sur-Yon,4640N 00126W,46.6697,-1.4276,Europe/Paris,2020-10-14
Bergerac,FR,24,FREGC,EGC,Bergerac,4451N 00029E,44.8516,0.4817,Europe/Paris,2019-11-06
Nancy,FR,54,FRENC,ENC,Nancy-Essey Airport,4842N 00611E,48.6921,6.2305,Europe/Paris,2016-02-21
Épinal,FR,88,FREPL,EPL,Mirecourt,4811N 00627E,48.3009,6.1328,Europe/Paris,2016-02-21
Évreux,FR,27,FREVX,EVX,Evreux,4901N 00109E,49.0241,1.1508,Europe/Paris,2016-02-18
Nîmes,FR,30,FRFNI,FNI,Nimes,4350N 00422E,43.8366,4.3579,Europe/Paris,2020-06-27
Fréjus,FR,83,FRFRJ,FRJ,Frejus - Saint-Raphael,4326N 00644E,43.4176,6.7354,Europe/Paris,2016-02-18
Figari,FR,2A,FRFSC,FSC,Figari - Sud-Corse,4129N 00908E,41.5006,9.0978,Europe/Paris,2018-03-21
Gap,FR,05,FRGAT,GAT,Gap,4434N 00605E,44.5586,6.0787,Europe/Paris,2019-08-07
Granville,FR,50,FRGFR,GFR,Granville,4850N 00135W,48.8379,-1.5971,Europe/Paris,2016-02-18
Grenoble,FR,38,FRGNB,GNB,Alpes-Isere Airport,4511N 00544E,45.3629,5.3294,Europe/Paris,2019-03-26
Génolhac,FR,30,FRGNO,GNO,Grenoble,4421N 00357E,45.1787,5.7148,Europe/Paris,2019-09-05
Hazebrouck,FR,59,FRHZB,HZB,Hazebrouck,5043N 00232E,50.7237,2.5373,Europe/Paris,2016-02-18
L'Île-d'Yeu,FR,85,FRIDY,IDY,Ile d'Yeu,4643N 00221W,46.7097,-2.3508,Europe/Paris,2019-12-03
Saint-Martin-la-Plaine,FR,42,FRINE,INE,La Plaine-Saint-Denis,4532N 00436E,48.9085,2.3638,Europe/Paris,2016-02-18
Juan-les-Pins,FR,06,FRJLP,JLP,Juan-les-Pins,4334N 00706E,43.5695,7.1131,Europe/Paris,2016-02-18
Saint-Julien,FR,21,FRJUN,JUN,UNESCO,4724N 00507E,48.8501,2.3063,Europe/Paris,2016-02-18
La Bâthie,FR,73,FRLAB,LAB,Gare des Aubrais,4538N 00627E,47.9267,1.9066,Europe/Paris,2016-02-18
Lannion,FR,22,FRLAI,LAI,Lannion,4844N 00327W,48.7326,-3.4566,Europe/Paris,2020-08-12
Le Bourget Apt/Paris,FR,93,FRLBG,LBG,Paris-Le Bourget Airport,4857N 00226E,48.9694,2.4414,Europe/Paris,2018-04-05
Le Sequestre Apt/Albi,FR,81,FRLBI,LBI,Albi,4354N 00207E,43.9298,2.1480,Europe/Paris,2016-02-18
Labruguière,FR,81,FRLBR,LBR,La Brohiniere,4332N 00216E,48.2131,-2.1101,Europe/Paris,2016-02-18
La Buisse,FR,38,FRLBX,LBX,Gare des Brotteaux,4520N 00537E,45.7668,4.8603,Europe/Paris,2020-03-15
La Baule,FR,44,FRLBY,LBY,La Baule-Escoublac,4718N 00222W,47.2922,-2.3639,Europe/Paris,2016-02-18
Lourdes,FR,65,FRLDE,LDE,Tarbes-Lourdes-Pyrenees Airport,4306N 00003W,43.1787,-0.0064,Europe/Paris,2016-02-18
Landivisiau,FR,29,FRLDV,LDV,Landivisiau,4831N 00404W,48.5091,-4.0691,Europe/Paris,2020-06-10
Le Havre,FR,76,FRLEH,LEH,Le Havre - Octeville Airport,4930N 00006E,49.5339,0.0881,Europe/Paris,2018-07-13
La Ferté-Saint-Aubin,FR,45,FRLFA,LFA,Le Touquet - Cote d'Opale Airport,4743N 00156E,50.5174,1.6206,Europe/Paris,2016-02-18
La Ferté-Bernard,FR,72,FRLFB,LFB,Agen-la-Garenne,4811N 00040E,44.1747,0.5906,Europe/Paris,2020-10-25
La Ferté Macé,FR,61,FRLFC,LFC,Saint-Girons - Antichan,4835N 00021W,43.0078,1.1032,Europe/Paris,2016-02-18
La Forest-Landerneau,FR,29,FRLFD,LFD,Aeroport Auch - Gers,4826N 00419W,43.6878,0.6017,Europe/Paris,2017-11-05
Loge-Fougereuse,FR,85,FRLFE,LFE,Pouilly-Maconge,4637N 00042W,47.2210,4.5610,Europe/Paris,2016-12-10
Liffré,FR,35,FRLFF,LFF,Suippes Range Met,4813N 00130W,49.1500,4.5333,Europe/Paris,2016-02-18
La Ferté-Gaucher,FR,77,FRLFG,LFG,Dole-Jura Airport,4847N 00318E,47.0390,5.4272,Europe/Paris,2016-02-18
Lavaufranche,FR,23,FRLFH,LFH,Le Puy - Loudes Airport,4619N 00216E,45.0807,3.7629,Europe/Paris,2016-12-11
Le Fuilet,FR,49,FRLFI,LFI,Cassagnes-Begonhes,4716N 00107W,44.1778,2.5150,Europe/Paris,2019-03-26
La Flotte/Île de Ré,FR,17,FRLFK,LFK,Bastia-Poretta,4611N 00120W,42.5527,9.4837,Europe/Paris,2018-03-21
La Flèche,FR,72,FRLFL,LFL,Auxerre-Branches,4742N 00004W,47.8502,3.4971,Europe/Paris,2016-02-18
Le Fresne-sur-Loire,FR,49,FRLFM,LFM,Aix-Les Milles,4724N 00055W,43.5055,5.3678,Europe/Paris,2016-02-18
La Ferté-Milon,FR,02,FRLFN,LFN,Mont-Dauphin - Saint-Crepin,4910N 00307E,44.7021,6.5994,Europe/Paris,2016-02-18
Le Fousseret,FR,31,FRLFO,LFO,Beauvais-Tille Airport,4317N 00104E,49.4544,2.1128,Europe/Paris,2018-04-05
La Force,FR,11,FRLFQ,LFQ,Troyes-Barberey,4312N 00206E,48.3221,4.0167,Europe/Paris,2016-02-18
Le Fret,FR,29,FRLFR,LFR,Lanveoc-Poulmic,4817N 00431W,48.2820,-4.4423,Europe/Paris,2016-02-18
la Fossette,FR,83,FRLFS,LFS,EuroAirport Basel-Mulhouse-Freiburg,4309N 00624E,47.5896,7.5299,Europe/Paris,2020-03-15
Lafitte,FR,82,FRLFT,LFT,Toulon-Hyeres Airport,4358N 00108E,43.0973,6.1460,Europe/Paris,2016-02-18
Logrian-et-Comiac-de-Florian,FR,30,FRLFX,LFX,Amberieu,4357N 00402E,45.9873,5.3285,Europe/Paris,2016-12-10
La Fresnaye-au-Sauvage,FR,61,FRLFY,LFY,Romorantin-Pruniers,4844N 00015W,47.3167,1.6833,Europe/Paris,2016-02-18
L'Hermitage,FR,35,FRLHM,LHM,Gare Maritime d'Escale,4807N 00149W,49.4833,0.1167,Europe/Paris,2019-12-03
Louhans,FR,71,FRLHS,LHS,Gare de Triage de Soquence,4638N 00513E,49.4926,0.1739,Europe/Paris,2016-02-18
Limoges,FR,87,FRLIG,LIG,Limoges,4550N 00116E,45.8336,1.2476,Europe/Paris,2019-09-05
Lille-Lesquin Apt,FR,59,FRLIL,LIL,Lille,5035N 00307E,50.6330,3.0586,Europe/Paris,2019-09-05
Le Mans,FR,72,FRLME,LME,Le Mans,4800N 00012E,48.0004,0.2047,Europe/Paris,2019-02-27
Le Puy-Sainte-Réparade,FR,13,FRLPR,LPR,Gare de Lyon-Perrache,4340N 00526E,45.7481,4.8258,Europe/Paris,2016-07-03
Le Puy-en-Velay,FR,43,FRLPY,LPY,Le Puy-en-Velay,4502N 00353E,45.0437,3.8852,Europe/Paris,2019-10-18
La Réole,FR,33,FRLRB,LRB,Hopital Lariboisiere,4435N 00002W,48.8822,2.3528,Europe/Paris,2016-02-18
La Rochelle,FR,17,FRLRH,LRH,La Rochelle,4610N 00109W,46.1631,-1.1522,Europe/Paris,2019-11-06
Lorient,FR,56,FRLRT,LRT,Lorient,4745N 00322W,47.7482,-3.3718,Europe/Paris,2020-07-09
Les Mées,FR,04,FRLSM,LSM,Gare de La Seyne-Tamaris,4402N 00558E,43.1167,5.8667,Europe/Paris,2016-02-18
Les Sables-d'Olonne,FR,85,FRLSO,LSO,Les Sables-d'Olonne,4630N 00147W,46.4969,-1.7847,Europe/Paris,2020-10-14
La Roche-Bernard,FR,56,FRLSZ,LSZ,EuroAirport Basel-Mulhouse-Freiburg,4731N 00218W,47.5896,7.5299,Europe/Paris,2020-03-15
Le Touquet-Paris-Plage,FR,62,FRLTQ,LTQ,Le Touquet-Paris-Plage,5031N 00135E,50.5243,1.5857,Europe/Paris,2016-02-18
Le Trait,FR,76,FRLTT,LTT,La Mole,4929N 00048E,43.2073,6.4673,Europe/Paris,2019-08-07
Laval,FR,53,FRLVA,LVA,Laval,4804N 00046W,48.0732,-0.7634,Europe/Paris,2018-02-06
Le Puy,FR,25,FRLYD,LYD,Gare de Lyon-Part-Dieu,4721N 00613E,45.7606,4.8594,Europe/Paris,2020-03-15
Bron Apt/Lyon,FR,69,FRLYN,LYN,Lyon-Bron Airport,4544N 00457E,45.7272,4.9443,Europe/Paris,2016-02-18
Saint-Exupéry Apt/Lyon,FR,69,FRLYS,LYS,Lyon,4543N 00504E,45.7485,4.8467,Europe/Paris,2019-10-09
Mariac,FR,07,FRMAA,MAA,Gare d'Arenc,4453N 00422E,43.3234,5.3620,Europe/Paris,2016-02-18
Marles-les-Mines,FR,62,FRMAM,MAM,Musee d'Art Moderne et d'Art Contemporain,5030N 00231E,43.7013,7.2784,Europe/Paris,2016-02-18
Maisdon-sur-Sèvre,FR,44,FRMAS,MAS,Le Masnau,4706N 00123W,43.7777,2.5520,Europe/Paris,2020-05-07
Mirabel-et-Blacons,FR,26,FRMBC,MBC,Gare de Marseille-Blancarde,4443N 00507E,43.2956,5.4121,Europe/Paris,2016-02-18
Manchecourt,FR,45,FRMCT,MCT,Gare du Canet,4813N 00219E,43.3248,5.3710,Europe/Paris,2016-02-18
Montluçon,FR,03,FRMCU,MCU,Montlucon,4620N 00236E,46.3402,2.6025,Europe/Paris,2019-04-10
Mondelange,FR,57,FRMDG,MDG,Gare de Montdauphin-Guillestre,,44.6747,6.6157,Europe/Paris,2016-02-18
Mende,FR,48,FRMEN,MEN,Mende,4431N 00330E,44.5216,3.4998,Europe/Paris,2020-06-10
Méribel,FR,73,FRMFX,MFX,Meribel,4525N 00634E,45.4150,6.5650,Europe/Paris,2017-01-15
Méon,FR,49,FRMJO,MJO,Gare de la Joliette,4730N 00007E,43.3000,5.3667,Europe/Paris,2016-02-18
Mulhouse,FR,68,FRMLH,MLH,Mulhouse,4745N 00720E,47.7520,7.3287,Europe/Paris,2020-03-21
Montpellier,FR,34,FRMPL,MPL,Montpellier,4337N 00353E,43.6109,3.8763,Europe/Paris,2020-06-10
Marseille,FR,13,FRMRS,MRS,Marseille,4318N 00524E,43.2970,5.3811,Europe/Paris,2020-05-15
Moissac,FR,82,FRMSC,MSC,Gare Saint-Charles,4406N 00105E,43.3028,5.3807,Europe/Paris,2020-05-15
Megève,FR,74,FRMVV,MVV,Megeve,4551N 00637E,45.8569,6.6178,Europe/Paris,2019-06-05
Morlaix,FR,29,FRMXN,MXN,Morlaix,4835N 00350W,48.5778,-3.8279,Europe/Paris,2020-06-10
Metz,FR,57,FRMZM,MZM,Metz-Frescaty,4908N 00610E,49.0717,6.1317,Europe/Paris,2019-03-26
Naucelle,FR,12,FRNAU,NAU,Le Masnau,4412N 00221E,43.7777,2.5520,Europe/Paris,2020-05-07
Nice,FR,06,FRNCE,NCE,Nice Cote d'Azur International Airport,4342N 00716E,43.6627,7.2079,Europe/Paris,2018-12-05
Nouic,FR,87,FRNCK,NCK,Hopital Necker Enfants Malades,4604N 00055E,48.8453,2.3150,Europe/Paris,2016-02-18
Annecy,FR,74,FRNCY,NCY,Annecy,4554N 00608E,45.9088,6.1257,Europe/Paris,2019-09-05
Neuilly-en-Thelle,FR,60,FRNET,NET,Gare de l'Etat,4913N 00217E,47.2028,-1.5638,Europe/Paris,2016-02-18
Niort,FR,79,FRNIT,NIT,Niort,4619N 00028W,46.3231,-0.4588,Europe/Paris,2016-02-18
Larchamp,FR,53,FRNNE,NNE,Narbonne,4821N 00059W,43.1840,3.0014,Europe/Paris,2019-09-05
Neuville-Saint-Rémy,FR,59,FRNSR,NSR,Gare de Nice-Saint-Roch,5011N 00313E,43.7167,7.2833,Europe/Paris,2016-02-18
Nantes,FR,44,FRNTE,NTE,Nantes,4713N 00133W,47.2172,-1.5534,Europe/Paris,2019-10-09
Nevers,FR,58,FRNVS,NVS,Nevers,4700N 00309E,46.9896,3.1590,Europe/Paris,2016-02-18
Aubenas,FR,07,FROBS,OBS,Aubenas,,44.6198,4.3903,Europe/Paris,2019-04-10
le Corbier,FR,73,FRORE,ORE,Orleans,,47.9029,1.9039,Europe/Paris,2019-09-05
Orville,FR,62,FRORI,ORI,Hotel L'ARMORIC HOTEL,5007N 00225E,47.8781,-4.1070,Europe/Paris,2016-02-18
Orly Apt/Paris,FR,94,FRORY,ORY,Paris Orly Airport,4843N 00222E,48.7253,2.3594,Europe/Paris,2018-04-05
Pacy-sur-Eure,FR,27,FRPAC,PAC,Provence-Alpes-Cote d'Azur,4901N 00123E,43.9167,6.0833,Europe/Paris,2019-12-03
Perpignan,FR,66,FRPGF,PGF,Perpignan,4242N 00254E,42.6976,2.8954,Europe/Paris,2019-09-05
Périgueux,FR,24,FRPGX,PGX,Perigueux,4511N 00043E,45.1869,0.7144,Europe/Paris,2019-11-06
Poitiers,FR,86,FRPIS,PIS,Poitiers,4635N 00020E,46.5826,0.3435,Europe/Paris,2019-09-05
Plailly,FR,60,FRPLA,PLA,La Plaine-Saint-Denis,4906N 00235E,48.9085,2.3638,Europe/Paris,2016-02-18
Pleyber-Christ,FR,29,FRPLY,PLY,Gare de Paris-Lyon,4830N 00352W,48.8442,2.3746,Europe/Paris,2017-12-21
Parempuyre,FR,33,FRPMP,PMP,Gare de Paris-Montparnasse,4457N 00036W,48.8405,2.3196,Europe/Paris,2016-02-18
Plancoët,FR,22,FRPNO,PNO,Gare de Nord,4832N 00215W,48.8802,2.3550,Europe/Paris,2018-01-02
Pontrieux,FR,22,FRPOX,POX,Pontoise,4842N 00310W,49.0500,2.1000,Europe/Paris,2016-02-18
Propriano,FR,2A,FRPRP,PRP,Propriano,4141N 00854E,41.6759,8.9041,Europe/Paris,2019-02-21
Port-Saint-Louis-du-Rhône,FR,13,FRPSL,PSL,Gare de Paris-Saint-Lazare,4323N 00448E,48.8768,2.3251,Europe/Paris,2016-02-18
Petit-Réderching,FR,57,FRPTR,PTR,Gare de Pont-Rousseau,4903N 00718E,47.2000,-1.5500,Europe/Paris,2016-02-18
Pau,FR,64,FRPUF,PUF,Pau,4318N 00022W,43.3112,-0.3558,Europe/Paris,2020-02-07
Moirans-en-Montagne,FR,39,FRQAM,QAM,Amiens,4626N 00544E,49.9000,2.3000,Europe/Paris,2019-09-05
Quincieux,FR,69,FRQNX,QNX,Macon,4555N 00446E,46.3141,4.8282,Europe/Paris,2019-01-04
Meurville,FR,10,FRQRV,QRV,Arras,4812N 00437E,50.2930,2.7819,Europe/Paris,2019-09-05
Tavernes,FR,83,FRQTV,QTV,Fictitious Point,4336N 00601E,45.9986,6.1676,Europe/Paris,2018-02-11
Quevauvillers,FR,80,FRQVI,QVI,Valbonne,4949N 00205E,43.6329,6.9991,Europe/Paris,2016-02-18
Aix-en-Provence,FR,13,FRQXB,QXB,Aix-en-Provence,4332N 00526E,43.5283,5.4497,Europe/Paris,2019-02-27
Troyes,FR,10,FRQYR,QYR,Troyes,4818N 00405E,48.3007,4.0852,Europe/Paris,2018-02-06
Rochefort,FR,17,FRRCO,RCO,Rochefort,4557N 00058W,45.9430,-0.9677,Europe/Paris,2019-11-06
Savonnières-devant-Bar,FR,55,FRRDB,RDB,Hopital Robert Debre,4845N 00510E,48.8804,2.4023,Europe/Paris,2016-02-18
Rodez,FR,12,FRRDZ,RDZ,Rodez,4421N 00234E,44.3526,2.5734,Europe/Paris,2016-02-18
Reims,FR,51,FRRHE,RHE,Reims,4916N 00402E,49.2653,4.0285,Europe/Paris,2019-10-08
Ramatuelle,FR,83,FRRMT,RMT,Gare du Nord,4312N 00636E,49.4320,1.0948,Europe/Paris,2016-02-18
Roanne,FR,42,FRRNE,RNE,Roanne - Renaison Airport,4602N 00404E,46.0530,4.0000,Europe/Paris,2017-07-16
Rennes,FR,35,FRRNS,RNS,Rennes,4807N 00141W,48.1120,-1.6743,Europe/Paris,2019-09-05
Arinthod,FR,39,FRRTH,RTH,Hopital Rothschild,4623N 00533E,48.8434,2.3989,Europe/Paris,2016-02-18
Royan,FR,17,FRRYN,RYN,Royan,4537N 00103W,45.6281,-1.0315,Europe/Paris,2019-11-06
Salernes,FR,83,FRSAS,SAS,Hotel Radisson BLU,4334N 00614E,43.6844,7.2353,Europe/Paris,2016-02-18
Sautron,FR,44,FRSAT,SAT,Hopital Saint-Antoine,4716N 00140W,48.8488,2.3826,Europe/Paris,2016-02-18
Saint-Brieuc,FR,22,FRSBK,SBK,Saint-Brieuc,4831N 00247W,48.5151,-2.7684,Europe/Paris,2016-02-18
Saint-Crépin,FR,05,FRSCP,SCP,Mont-Dauphin,4442N 00636E,44.6684,6.6223,Europe/Paris,2016-02-18
Serre-Chevalier,FR,05,FRSEC,SEC,Serre Chevalier,4456N 00635E,44.9400,6.5600,Europe/Paris,2016-02-18
Sammeron,FR,77,FRSKO,SKO,UNESCO,4857N 00305E,48.8501,2.3063,Europe/Paris,2016-02-18
Saint-Nazaire,FR,44,FRSNR,SNR,Saint-Nazaire,4717N 00212W,47.2751,-2.2179,Europe/Paris,2020-09-10
Solenzara,FR,2A,FRSOZ,SOZ,Solenzara Air Base,4151N 00924E,41.9244,9.4060,Europe/Paris,2016-02-18
Surgères,FR,17,FRSUG,SUG,Le Masnau,4606N 00045W,43.7777,2.5520,Europe/Paris,2020-05-07
Strasbourg,FR,67,FRSXB,SXB,Strasbourg,4834N 00745E,48.5839,7.7455,Europe/Paris,2019-09-05
Saint-Yrieix-sur-Charente,FR,16,FRSXC,SXC,Saint-Chamond,4541N 00007E,45.4759,4.5129,Europe/Paris,2018-10-13
Sophia Antipolis,FR,06,FRSXD,SXD,Sophia Antipolis,4337N 00702E,43.6223,7.0472,Europe/Paris,2016-02-18
Saint-Chély-d'Apcher,FR,48,FRSYT,SYT,Saint-Yan,4448N 00316E,46.4115,4.0388,Europe/Paris,2017-01-15
Castelfranc,FR,46,FRTEL,TEL,Hotel L'ARMORIC HOTEL,4430N 00113E,47.8781,-4.1070,Europe/Paris,2016-02-18
Tignes,FR,73,FRTGF,TGF,Tignes,4528N 00655E,45.4960,6.9246,Europe/Paris,2016-02-18
Varennes,FR,82,FRTGV,TGV,Gare de Valence TGV,4354N 00130E,44.9918,4.9786,Europe/Paris,2016-02-18
Toulon,FR,83,FRTLN,TLN,Toulon,4307N 00556E,43.1244,5.9284,Europe/Paris,2019-09-05
Toulouse,FR,31,FRTLS,TLS,Toulouse,4336N 00127E,43.6043,1.4437,Europe/Paris,2019-10-09
Toussus-le-Noble,FR,78,FRTNF,TNF,Toussus-le-Noble,4845N 00207E,48.7493,2.1134,Europe/Paris,2016-02-18
Thelonne,FR,08,FRTNN,TNN,Hopital Tenon,4939N 00457E,48.8659,2.4011,Europe/Paris,2016-02-18
Thiers,FR,63,FRTRS,TRS,Hopital Armand Trousseau,4551N 00333E,48.8422,2.4068,Europe/Paris,2016-02-18
Tours,FR,37,FRTUF,TUF,Tours,4724N 00041E,47.3948,0.7040,Europe/Paris,2019-09-05
Courville,FR,51,FRUIE,UIE,Le Masnau,4916N 00342E,43.7777,2.5520,Europe/Paris,2020-05-07
Quimper,FR,29,FRUIP,UIP,Quimper,4800N 00406W,47.9960,-4.0979,Europe/Paris,2020-06-10
Champagney,FR,25,FRUNE,UNE,UNESCO,4715N 00554E,48.8501,2.3063,Europe/Paris,2016-02-18
Rouen,FR,76,FRURO,URO,Rouen,4927N 00106E,49.4431,1.0993,Europe/Paris,2019-09-05
Mutrécy,FR,14,FRUTC,UTC,Universite de Technologie de Compiegne,4904N 00025W,49.4148,2.8168,Europe/Paris,2016-02-18
Valence,FR,26,FRVAF,VAF,Chabeuil,4456N 00453E,44.8984,5.0144,Europe/Paris,2019-06-05
Val-d'Isère,FR,73,FRVAZ,VAZ,Val-D'Isere,4527N 00659E,45.4500,6.9833,Europe/Paris,2020-02-15
Flayosc,FR,83,FRVFC,VFC,Villefranche-sur-Saone,4332N 00624E,45.9897,4.7196,Europe/Paris,2020-06-10
Vichy,FR,03,FRVHY,VHY,Vichy,4608N 00326E,46.1271,3.4258,Europe/Paris,2019-09-05
Villiers-le-Sec,FR,52,FRVII,VII,Paris 07 Palais-Bourbon,4806N 00504E,48.8565,2.3210,Europe/Paris,2020-03-16
Vincey,FR,88,FRVIY,VIY,Velizy - Villacoublay Air Base,,48.7744,2.2015,Europe/Paris,2016-12-10
Vannes,FR,56,FRVNE,VNE,Vannes,4739N 00246W,47.6569,-2.7620,Europe/Paris,2020-07-09
