name,country_code,subdivision,unlocode,location,asciiname,coordinates,latitude,longitude,timezone,modification date
Schenkon,CH,LU,CHSEN,SEN,Schenkon,4710N 00808E,47.1776,8.1320,Europe/Zurich,2018-07-30
Schenley,US,PA,USSCP,SCP,Schenley,,40.6845,-79.6617,America/New_York,2017-05-23
Schererville,US,IN,USSVL,SVL,Schererville,,41.4789,-87.4548,America/Chicago,2017-03-09
Schertz,US,TX,USSRT,SRT,Schertz,2933N 09816W,29.5522,-98.2697,America/Chicago,2017-03-09
Scherz,CH,AG,CHSRZ,SRZ,Scherz,4727N 00811E,47.4469,8.1842,Europe/Zurich,2018-12-08
Scherzingen,CH,TG,CHSCG,SCG,Scherzingen,4738N 00912E,47.6312,9.2248,Europe/Zurich,2017-10-27
Schieren,LU,DI,LUSCR,SCR,Schieren,4949N 00605E,49.8306,6.0986,Europe/Luxembourg,2017-10-02
Schiers,CH,GR,CHSC9,SC9,Schiers,4658N 00941E,46.9697,9.6872,Europe/Zurich,2017-07-27
Schiller Park,US,IL,USSID,SID,Schiller Park,,41.9559,-87.8709,America/Chicago,2017-05-23
Schindellegi,CH,SZ,CHSGI,SGI,Schindellegi,4710N 00842E,47.1746,8.7134,Europe/Zurich,2013-04-02
Schinznach Bad,CH,AG,CHSNB,SNB,Schinznach Bad,4726N 00810E,47.4499,8.1683,Europe/Zurich,2019-12-27
Schinznach Dorf,CH,AG,CHSCD,SCD,Schinznach Dorf,4727N 00808E,47.4465,8.1409,Europe/Zurich,2014-04-04
Schlatt,CH,TG,CHSHT,SHT,Schlatt,4739N 00842E,47.6613,8.7033,Europe/Zurich,2013-03-28
Schlattingen,CH,TG,CHSLI,SLI,Schlattingen,4740N 00845E,47.6656,8.7698,Europe/Zurich,2013-03-28
Schleswig,US,IA,USHSW,HSW,Schleswig,4210N 09526W,42.1653,-95.4369,America/Chicago,2017-05-23
Schlieren,CH,ZH,CHSHR,SHR,Schlieren,,47.3967,8.4476,Europe/Zurich,2019-09-10
Schmerikon,CH,SG,CHSMK,SMK,Schmerikon,4714N 00856E,47.2254,8.9484,Europe/Zurich,2013-04-02
Schmitten,CH,FR,CHSCM,SCM,Schmitten,4652N 00715E,46.8575,7.2503,Europe/Zurich,2017-10-27
Schnecksville,US,PA,USSK5,SK5,Schnecksville,4040N 07536W,40.6751,-75.6204,America/New_York,2017-05-23
Schodack Landing,US,NY,USSKN,SKN,Schodack Landing,4228N 07346W,42.4795,-73.7696,America/New_York,2017-05-23
Schofield,US,WI,USSFW,SFW,Schofield,,44.9097,-89.6046,America/Chicago,2017-05-23
Schoharie,US,NY,USSR8,SR8,Schoharie,4239N 07418W,42.6659,-74.3096,America/New_York,2017-05-23
Scholls,US,OR,USSZC,SZC,Scholls,,45.4082,-122.9223,America/Los_Angeles,2010-09-05
Schoolcraft,US,MI,USOLC,OLC,Schoolcraft,4206N 08538W,42.1142,-85.6378,America/Detroit,2017-05-23
Schriever,US,LA,USS9C,S9C,Schriever,2944N 09048W,29.7421,-90.8104,America/Chicago,2011-05-14
Schulenburg,US,TX,USSBW,SBW,Schulenburg,2940N 09654W,29.6819,-96.9030,America/Chicago,2017-03-09
Schuyler,US,NE,USSHJ,SHJ,Schuyler,,41.4472,-97.0595,America/Chicago,2017-05-23
Schuyler,US,VA,USSE6,SE6,Schuyler,3747N 07841W,37.7924,-78.6984,America/New_York,2011-05-14
Schuylerville,US,NY,USSV3,SV3,Schuylerville,4306N 07335W,43.1001,-73.5818,America/New_York,2017-05-23
Schuylkill,US,PA,USSKL,SKL,Schuylkill,,39.9423,-75.1871,America/New_York,2017-05-23
Schuylkill Haven,US,PA,USH7A,H7A,Schuylkill Haven,4037N 07610W,40.6307,-76.1710,America/New_York,2017-05-23
Schuylkill Haven,US,PA,USSKU,SKU,Schuylkill Haven,,40.6307,-76.1710,America/New_York,2017-05-23
Schwadernau,CH,BE,CHSDR,SDR,Schwadernau,4707N 00718E,47.1239,7.3173,Europe/Zurich,2017-07-26
Schwanden,CH,GL,CHSDN,SDN,Schwanden,4700N 00905E,46.9954,9.0701,Europe/Zurich,2013-04-02
Schwarzenbach,CH,SG,CHSWH,SWH,Schwarzenbach,4726N 00904E,47.4436,9.0780,Europe/Zurich,2013-04-02
Schwarzenburg,CH,BE,CHSZB,SZB,Schwarzenburg,4650N 00720E,46.8181,7.3421,Europe/Zurich,2013-02-27
Schweizerhalle,CH,BL,CHWEI,WEI,Schweizerhalle,4732N 00740E,47.5315,7.6716,Europe/Zurich,2017-10-04
Schwellbrunn,CH,AR,CHSCW,SCW,Schwellbrunn,4722N 00915E,47.3526,9.2489,Europe/Zurich,2013-04-02
Schwenksville,US,PA,USS77,S77,Schwenksville,4015N 07527W,40.2562,-75.4638,America/New_York,2017-05-23
Schwerzenbach,CH,ZH,CHSWB,SWB,Schwerzenbach,4722N 00839E,47.3821,8.6573,Europe/Zurich,2013-04-02
Schwyz,CH,SZ,CHSCZ,SCZ,Schwyz,,47.0208,8.6541,Europe/Zurich,2013-03-05
Schöftland,CH,AG,CHSFL,SFL,Schoftland,4718N 00803E,47.3059,8.0512,Europe/Zurich,2017-12-07
Schönbühl,CH,BE,CHSBL,SBL,Schonbuhl,4701N 00729E,47.0209,7.4999,Europe/Zurich,2013-02-28
Schönenberg,CH,TG,CHSGT,SGT,Schoenenberg,4731N 00911E,47.4967,8.9857,Europe/Zurich,2017-10-27
Schönenbuch,CH,BL,CHSBC,SBC,Schonenbuch,4732N 00729E,47.5385,7.5057,Europe/Zurich,2013-02-28
Schönenbuch,CH,BL,CHSOH,SOH,Schonenbuch,4732N 00729E,47.5385,7.5057,Europe/Zurich,2013-02-28
Schönengrund,CH,AR,CHSHB,SHB,Schonengrund,4719N 00914E,47.3259,9.2269,Europe/Zurich,2015-09-06
Schönenwerd,CH,SO,CHSWD,SWD,Schonenwerd,4722N 00800E,47.3691,8.0017,Europe/Zurich,2013-03-01
Schübelbach,CH,SZ,CHSBB,SBB,Schubelbach,4710N 00856E,47.1733,8.9281,Europe/Zurich,2013-04-02
Schüpbach,CH,BE,CHSBH,SBH,Schupbach,4655N 00744E,46.9260,7.7400,Europe/Zurich,2013-03-05
Schüpfen,CH,BE,CHSFN,SFN,Schupfen,4702N 00723E,47.0366,7.3772,Europe/Zurich,2013-02-27
Schüpfheim,CH,LU,CHSPF,SPF,Schuepfheim,4657N 00801E,46.9516,8.0172,Europe/Zurich,2014-03-29
Science Hill,US,KY,USHL9,HL9,Science Hill,3710N 08438W,37.1770,-84.6358,America/New_York,2017-03-09
Scio,US,OR,USS44,S44,Scio,4442N 12250W,44.7048,-122.8493,America/Los_Angeles,2017-03-09
Sciotoville,US,OH,US2SV,2SV,Sciotoville,3845N 08253W,38.7581,-82.8913,America/New_York,2017-05-23
Scipio Center,US,NY,USIJC,IJC,Scipio Center,4247N 07633W,42.7837,-76.5591,America/New_York,2017-05-23
Scituate,US,MA,USSCU,SCU,Scituate,,42.1959,-70.7259,America/New_York,2017-05-23
Scobey,US,MT,USSCO,SCO,Scobey,4847N 10525W,48.7925,-105.4208,America/Denver,2017-03-09
Scobeyville,US,NJ,USSCW,SCW,Scobeyville,,40.2971,-74.1432,America/New_York,2017-05-23
Scofield,US,UT,USXLQ,XLQ,Scofield,,39.7241,-111.1607,America/Denver,2017-03-09
Scooba,US,MS,USM8S,M8S,Scooba,3249N 08828W,32.8282,-88.4764,America/Chicago,2017-03-09
Scotch Plains,US,NJ,USSPJ,SPJ,Scotch Plains,,40.6554,-74.3899,America/New_York,2017-05-23
Scotia,US,CA,USSIA,SIA,Scotia,,40.4824,-124.1009,America/Los_Angeles,2011-05-14
Scotia,US,NY,USSOA,SOA,Scotia,,42.8265,-73.9643,America/New_York,2017-05-23
Scotland,US,PA,US9SD,9SD,Scotland,3958N 07735W,39.9687,-77.5872,America/New_York,2017-05-23
Scotland,US,SD,USSO2,SO2,Scotland,4308N 09743W,43.1497,-97.7176,America/Chicago,2017-05-23
Scotland Neck,US,NC,USSCD,SCD,Scotland Neck,3607N 07725W,36.1296,-77.4202,America/New_York,2017-05-23
Scott,US,LA,USZKO,ZKO,Scott,3014N 09205W,30.2358,-92.0946,America/Chicago,2017-03-09
Scott,US,MS,USXOT,XOT,Scott,3335N 09104W,33.5918,-91.0743,America/Chicago,2010-02-16
Scott Base,AQ,,AQSBA,SBA,Scott Base,7751S 16645E,-77.8489,166.7662,Antarctica/McMurdo,2008-12-17
Scott City,US,KS,USZSN,ZSN,Scott City,3829N 10054W,38.4825,-100.9071,America/Chicago,2017-05-23
Scott City,US,MO,USSCQ,SCQ,Scott City,,37.2167,-89.5245,America/Chicago,2017-05-23
Scott Depot,US,WV,USDZQ,DZQ,Scott Depot,3826N 08155W,38.4418,-81.9168,America/New_York,2006-01-15
Scottdale,US,GA,USSZD,SZD,Scottdale,,33.7898,-84.2641,America/New_York,2011-05-14
Scottdale,US,PA,USSZE,SZE,Scottdale,,40.1003,-79.5870,America/New_York,2017-05-23
Scotts,US,MI,USXOS,XOS,Scotts,4211N 08524W,42.1959,-85.4130,America/Detroit,2017-05-23
Scotts Hill,US,TN,USS4H,S4H,Scotts Hill,3530N 08814W,35.5151,-88.2453,America/Chicago,2011-05-14
Scotts Valley,US,CA,USSV4,SV4,Scotts Valley,3702N 12201W,39.0960,-122.9639,America/Los_Angeles,2015-11-13
Scottsboro,US,AL,USSQB,SQB,Scottsboro,,34.6723,-86.0341,America/Chicago,2017-03-09
Scottsburg,US,IN,USSSZ,SSZ,Scottsburg,3841N 08546W,38.2887,-87.2192,America/Indiana/Petersburg,2017-05-23
Scottsburg,US,VA,USOZG,OZG,Scottsburg,3645N 07847W,36.7574,-78.7897,America/New_York,2017-03-09
Scottsville,US,KY,USSCV,SCV,Scottsville,,36.7534,-86.1905,America/Chicago,2017-03-09
Scottsville,US,NY,USOTV,OTV,Scottsville,4301N 07744W,43.0259,-77.7453,America/New_York,2017-05-23
Scottsville,US,TX,USSZF,SZF,Scottsville,,32.5404,-94.2382,America/Chicago,2017-03-09
Scottsville,US,VA,USTTS,TTS,Scottsville,3747N 07829W,37.7987,-78.4956,America/New_York,2017-03-09
Scottville,US,MI,USSCN,SCN,Scottville,,43.9547,-86.2801,America/Detroit,2017-05-23
Scranton,US,AR,USRRA,RRA,Scranton,3521N 09332W,35.3612,-93.5357,America/Chicago,2017-05-23
Scranton,US,IA,USS53,S53,Scranton,4201N 09432W,42.0194,-94.5447,America/Chicago,2017-05-23
Scranton,US,ND,USDCN,DCN,Scranton,4608N 10308W,46.1481,-103.1429,America/Denver,2017-05-23
Scuol,CH,GR,CHSCU,SCU,Scuol,4648N 01018E,46.7967,10.2980,Europe/Zurich,2017-07-27
Sea Cliff,US,NY,US7OL,7OL,Sea Cliff,4050N 07338W,40.8490,-73.6449,America/New_York,2017-05-23
Sea Girt,US,NJ,USGXI,GXI,Sea Girt,4008N 07402W,40.1321,-74.0346,America/New_York,2017-05-23
Sea Island,US,GA,USQSI,QSI,Sea Island,3111N 08121W,31.1836,-81.3498,America/New_York,2006-01-15
Seabeck,US,WA,USSK8,SK8,Seabeck,4738N 12249W,47.6395,-122.8285,America/Los_Angeles,2011-05-14
Seaboard,US,NC,USS7B,S7B,Seaboard,3629N 07726W,36.4901,-77.4414,America/New_York,2017-05-23
Seabrook,US,NH,USEBK,EBK,Seabrook,4253N 07052W,42.8948,-70.8712,America/New_York,2017-05-23
Seabrook,US,NJ,USSBJ,SBJ,Seabrook,,39.5018,-75.2191,America/New_York,2017-05-23
Seabrook,US,SC,USEQQ,EQQ,Seabrook,3231N 08024W,32.5280,-80.7665,America/New_York,2006-01-15
Seabrook,US,TX,USSEO,SEO,Seabrook,,29.5641,-95.0255,America/Chicago,2017-03-09
Seadrift,US,TX,USXLR,XLR,Seadrift,,28.4153,-96.7136,America/Chicago,2017-03-09
Seaford,US,DE,USSFE,SFE,Seaford,,38.6412,-75.6110,America/New_York,2017-03-09
Seaford,US,NY,USQSF,QSF,Seaford,4040N 07329W,40.6659,-73.4882,America/New_York,2017-05-23
Seagoville,US,TX,USSVI,SVI,Seagoville,,32.6396,-96.5383,America/Chicago,2017-03-09
Seagraves,US,TX,USSGK,SGK,Seagraves,,32.9443,-102.5649,America/Chicago,2017-03-09
Seagrove,US,NC,USEOV,EOV,Seagrove,3532N 07946W,35.5404,-79.7731,America/New_York,2017-05-23
Seal Bay,US,AK,USSYB,SYB,Seal Bay,,57.8408,-135.5428,America/Sitka,2006-01-15
Seal Beach,US,CA,USSLH,SLH,Seal Beach,3344N 11806W,33.7414,-118.1048,America/Los_Angeles,2017-03-09
Seal Cove,US,ME,US9VE,9VE,Seal Cove,4417N 06823W,43.5554,-70.2262,America/New_York,2006-01-15
Seal Rock,US,OR,USZRK,ZRK,Seal Rock,4430N 12405W,42.7871,-124.5945,America/Los_Angeles,2018-03-06
Seale,US,AL,USAQE,AQE,Seale,3217N 08510W,32.2974,-85.1688,America/Chicago,2006-01-15
Sealy,US,TX,USSLY,SLY,Sealy,,29.7808,-96.1572,America/Chicago,2017-03-09
Searles,US,CA,USSL5,SL5,Searles,3529N 11738W,35.4838,-117.6353,America/Los_Angeles,2006-01-15
Sears,US,MI,USS3S,S3S,Sears,4353N 08511W,43.8984,-85.1848,America/Detroit,2017-05-23
Searsburg,US,VT,USJUR,JUR,Searsburg,4253N 07257W,42.8904,-72.9523,America/New_York,2017-05-23
Searsmont,US,ME,USSM4,SM4,Searsmont,4422N 06912W,44.3617,-69.1950,America/New_York,2017-05-23
Searsport,US,ME,USSRP,SRP,Searsport,,44.4584,-68.9242,America/New_York,2017-05-23
Seaside,US,CA,USXLU,XLU,Seaside,,36.6111,-121.8516,America/Los_Angeles,2015-06-15
Seaside,US,OR,USYSE,YSE,Seaside,4559N 12355W,45.9932,-123.9226,America/Los_Angeles,2017-03-09
Seaside Heights,US,NJ,USSH2,SH2,Seaside Heights,3956N 07404W,39.9443,-74.0729,America/New_York,2017-05-23
Seaview,US,WA,USS6E,S6E,Seaview,4620N 12403W,46.3345,-124.0546,America/Los_Angeles,2006-01-15
Sebago Lake,US,ME,USYKQ,YKQ,Sebago Lake,4345N 07031W,43.8562,-70.5486,America/New_York,2014-10-07
Sebastian,US,FL,USSZG,SZG,Sebastian,,27.8164,-80.4706,America/New_York,2017-03-09
Sebastian,US,TX,USXNB,XNB,Sebastian,,26.3428,-97.7903,America/Chicago,2011-05-14
Sebastopol,US,CA,USSYD,SYD,Sebastopol,,39.3627,-121.1211,America/Los_Angeles,2006-01-15
Sebastopol,US,MS,USXLO,XLO,Sebastopol,,32.5729,-89.3351,America/Chicago,2017-03-09
Sebewaing,US,MI,USSWB,SWB,Sebewaing,,43.7322,-83.4511,America/Detroit,2017-05-23
Sebha,LY,,LYSEB,SEB,Sebha,2702N 01426E,26.9870,14.4725,Africa/Tripoli,2007-01-03
Sebree,US,KY,USYSB,YSB,Sebree,3736N 08731W,37.6070,-87.5286,America/Chicago,2017-03-09
Sebring,US,OH,USSEB,SEB,Sebring,,40.9228,-81.0190,America/New_York,2017-05-23
Secane,US,PA,USSC4,SC4,Secane,3955N 07518W,39.9140,-75.3021,America/New_York,2017-05-23
Secaucus,US,NJ,USUYK,UYK,Secaucus,,40.7895,-74.0565,America/New_York,2017-05-23
Secor,US,IL,USOZQ,OZQ,Secor,4044N 08908W,40.7420,-89.1354,America/Chicago,2017-05-23
Section,US,AL,USS4E,S4E,Section,3434N 08559W,34.7004,-87.4764,America/Chicago,2010-02-14
Security,US,CO,USZSY,ZSY,Security,3846N 10444W,38.7583,-104.7430,America/Denver,2006-01-15
Sedalia,US,CO,USS3D,S3D,Sedalia,3926N 10457W,39.4369,-104.9597,America/Denver,2011-05-14
Sedan,US,KS,USSE4,SE4,Sedan,3707N 09611W,37.1267,-96.1869,America/Chicago,2017-05-23
Sedley,US,VA,USS2Y,S2Y,Sedley,3646N 07659W,36.7760,-76.9841,America/New_York,2011-05-14
Seekonk,US,MA,USSWK,SWK,Seekonk,,41.8084,-71.3370,America/New_York,2017-05-23
Seeley,US,CA,USSY4,SY4,Seeley,3247N 11541W,32.7931,-115.6911,America/Los_Angeles,2011-05-14
Seengen,CH,AG,CHSGZ,SGZ,Seengen,4720N 00813E,47.3250,8.2072,Europe/Zurich,2017-12-07
Seewen,CH,SO,CHSWE,SWE,Seewen,4726N 00740E,47.4255,7.6453,Europe/Zurich,2017-07-26
Seewen,CH,SZ,CHSWN,SWN,Seewen,4702N 00837E,47.0288,8.6304,Europe/Zurich,2013-03-05
Seferihisar,TR,35,TRSFH,SFH,Seferihisar,,38.1975,26.8388,Europe/Istanbul,2016-03-09
Seffner,US,FL,USEFF,EFF,Seffner,2759N 08216W,27.9836,-82.2756,America/New_York,2011-05-14
Seftigen,CH,BE,CHSEF,SEF,Seftigen,4647N 00732E,46.7876,7.5394,Europe/Zurich,2013-02-28
Segamat,MY,01,MYSGM,SGM,Segamat,0230N 10249E,2.5148,102.8158,Asia/Kuala_Lumpur,2012-01-17
Seguin,US,TX,USSQU,SQU,Seguin,,29.5688,-97.9647,America/Chicago,2017-03-09
Seiling,US,OK,USO8K,O8K,Seiling,3609N 09855W,36.1481,-98.9243,America/Chicago,2017-03-09
Seiple,US,PA,USSEC,SEC,Seiple,,40.6429,-75.5191,America/New_York,2017-05-23
Selah,US,WA,USEHW,EHW,Selah,4639N 12031W,46.6540,-120.5301,America/Los_Angeles,2017-03-09
Selby,US,CA,USSEL,SEL,Selby,3803N 12214W,38.0566,-122.2439,America/Los_Angeles,2006-01-15
Selbyville,US,DE,USYVD,YVD,Selbyville,3828N 07513W,38.4604,-75.2207,America/New_York,2017-03-09
Selden,US,NY,USEXL,EXL,Selden,4051N 07302W,40.8665,-73.0357,America/New_York,2017-05-23
Seligman,US,AZ,USS66,S66,Seligman,3519N 11252W,35.3256,-112.8774,America/Phoenix,2011-05-14
Selimiye,TR,34,TRSEL,SEL,Selimiye,,41.0087,29.0173,Europe/Istanbul,2011-01-04
Selkirk,US,NY,USSKI,SKI,Selkirk,,42.5323,-73.7985,America/New_York,2017-05-23
Sellersburg,US,IN,USSEU,SEU,Sellersburg,,38.3981,-85.7550,America/Kentucky/Louisville,2017-05-23
Sellersville,US,PA,USXVI,XVI,Sellersville,4022N 07519W,40.3540,-75.3049,America/New_York,2017-05-23
Selma,US,CA,USSQZ,SQZ,Selma,,36.5708,-119.6121,America/Los_Angeles,2017-03-09
Selma,US,IN,USXZY,XZY,Selma,4011N 08516W,40.1917,-85.2689,America/Indiana/Indianapolis,2017-05-23
Selma,US,NC,USSQC,SQC,Selma,,35.5365,-78.2844,America/New_York,2017-05-23
Selma,US,OR,USOSM,OSM,Selma,4216N 12336W,42.2790,-123.6159,America/Los_Angeles,2011-05-14
Selma,US,TX,USSQD,SQD,Selma,,29.5844,-98.3059,America/Chicago,2017-03-09
Selmer,US,TN,USSQE,SQE,Selmer,,35.1701,-88.5923,America/Chicago,2017-03-09
Selzach,CH,SO,CHSLZ,SLZ,Selzach,4712N 00726E,47.2053,7.4552,Europe/Zurich,2013-02-27
Selçuk,TR,35,TRSCK,SCK,Selcuk,3757N 02722E,37.9514,27.3685,Europe/Istanbul,2010-08-03
Sembrancher,CH,VS,CHSMB,SMB,Sembrancher,4604N 00709E,46.0775,7.1528,Europe/Zurich,2019-09-10
Seminary,US,MS,USEIY,EIY,Seminary,3134N 08930W,31.5624,-89.4976,America/Chicago,2017-03-09
Seminole,US,FL,USSE5,SE5,Seminole,2750N 08247W,27.8397,-82.7912,America/New_York,2017-03-09
Seminole,US,NC,USSXO,SXO,Seminole,3526N 07902W,35.4402,-79.0367,America/New_York,2017-05-23
Seminole,US,OK,USZMD,ZMD,Seminole,,35.2245,-96.6706,America/Chicago,2017-03-09
Seminole,US,TX,USSOE,SOE,Seminole,,32.7190,-102.6449,America/Chicago,2017-03-09
Semmes,US,AL,USEME,EME,Semmes,3046N 08815W,30.7782,-88.2592,America/Chicago,2017-03-09
Semora,US,NC,USNCZ,NCZ,Semora,3629N 07908W,36.4985,-79.1489,America/New_York,2017-05-23
Sempach,CH,LU,CHSPA,SPA,Sempach,4708N 00812E,47.1358,8.1915,Europe/Zurich,2019-09-10
Sempach Station,CH,LU,CHSPS,SPS,Sempach Station,4706N 00811E,47.1163,8.1953,Europe/Zurich,2015-07-22
Semsales,CH,FR,CHSEM,SEM,Semsales,4635N 00656E,46.5732,6.9295,Europe/Zurich,2017-02-03
Senanga,ZM,,ZMSXG,SXG,Senanga,,-16.1000,23.2667,Africa/Lusaka,2017-11-03
Senath,US,MO,USXAH,XAH,Senath,3608N 09009W,36.1342,-90.1598,America/Chicago,2017-05-23
Senatobia,US,MS,USSEN,SEN,Senatobia,,34.6176,-89.9687,America/Chicago,2017-03-09
Seneca,US,IA,USS7C,S7C,Seneca,4317N 09423W,43.2991,-94.3841,America/Chicago,2017-05-23
Seneca,US,IL,USXMI,XMI,Seneca,,41.3111,-88.6098,America/Chicago,2017-05-23
Seneca,US,KS,USEEC,EEC,Seneca,3950N 09603W,39.8342,-96.0642,America/Chicago,2017-05-23
Seneca,US,MO,USSNE,SNE,Seneca,,36.8415,-94.6111,America/Chicago,2017-05-23
Seneca,US,PA,USZYC,ZYC,Seneca,4122N 07942W,41.3787,-79.7039,America/New_York,2017-05-23
Seneca,US,SC,USSQW,SQW,Seneca,,34.6857,-82.9532,America/New_York,2017-03-09
Seneca Falls,US,NY,USSFS,SFS,Seneca Falls,,42.9106,-76.7966,America/New_York,2017-05-23
Senecaville,US,OH,USXMJ,XMJ,Senecaville,,39.9342,-81.4623,America/New_York,2017-05-23
Senj,HR,08,HRSEN,SEN,Senj,4459N 01454E,44.9894,14.9058,Europe/Zagreb,2016-12-24
Sennhof,CH,ZH,CHZSF,ZSF,Sennhof,4728N 00845E,47.3010,8.6144,Europe/Zurich,2006-10-05
Sennwald,CH,SG,CHSND,SND,Sennwald,4716N 00930E,47.2606,9.5027,Europe/Zurich,2015-09-06
Senoia,US,GA,USSN2,SN2,Senoia,3318N 08433W,33.3023,-84.5538,America/New_York,2017-03-09
Sent,CH,GR,CHSNT,SNT,Sent,4649N 01020E,46.8172,10.3368,Europe/Zurich,2017-07-27
Seny,BE,WAL,BESYE,SYE,Seny,5028N 00524E,50.4593,5.4021,Europe/Brussels,2020-04-05
Seon,CH,AG,CHSEO,SEO,Seon,4721N 00809E,47.3485,8.1607,Europe/Zurich,2017-11-07
Seoul,KR,11,KRSEL,SEL,Seoul,3731N 12656E,37.5833,127.0000,Asia/Seoul,2014-03-08
Sepulveda,US,CA,USSQF,SQF,Sepulveda,,34.1617,-118.2828,America/Los_Angeles,2018-04-18
Sequatchie,US,TN,USSQ5,SQ5,Sequatchie,3506N 08535W,35.1156,-85.5936,America/Chicago,2006-01-15
Seremban,MY,05,MYSRB,SRB,Seremban,0243N 10156E,2.7297,101.9381,Asia/Kuala_Lumpur,2019-09-05
Serena,US,IL,USKSS,KSS,Serena,4129N 08843W,41.4861,-88.7315,America/Chicago,2017-05-23
Sergeant Bluff,US,IA,USSGB,SGB,Sergeant Bluff,4224N 09621W,42.4039,-96.3586,America/Chicago,2017-05-23
Serik,TR,07,TRSEI,SEI,Serik,,36.9169,31.0989,Europe/Istanbul,2012-01-18
Serres,FR,84,FR2SR,2SR,Serres,4405N 00504E,45.4167,2.5833,Europe/Paris,2016-02-18
Sesoko,JP,47,JPSES,SES,Sesoko,,26.6460,127.8646,Asia/Tokyo,2017-04-09
Sesser,US,IL,USKQ3,KQ3,Sesser,3805N 08903W,38.0917,-89.0503,America/Chicago,2017-05-23
Sesvete,HR,11,HRVET,VET,Sesvete,4521N 01750E,45.3422,17.8308,Europe/Zagreb,2016-12-25
Sesvete,HR,21,HRSVE,SVE,Sesvete,4549N 01606E,45.8333,16.1333,Europe/Zagreb,2013-05-16
Seto,JP,42,JPSET,SET,Seto,3256N 12938E,36.4827,136.8899,Asia/Tokyo,2017-04-09
Seuzach,CH,ZH,CHSUZ,SUZ,Seuzach,4732N 00843E,47.5343,8.7261,Europe/Zurich,2017-07-26
Sevelen,CH,SG,CHSVN,SVN,Sevelen,,47.1221,9.4860,Europe/Zurich,2013-04-02
Seven Fields,US,PA,USSV9,SV9,Seven Fields,4041N 08004W,40.6917,-80.0626,America/New_York,2017-05-23
Seven Points,US,TX,USEVP,EVP,Seven Points,3219N 09612W,32.3204,-96.2130,America/Chicago,2017-03-09
Seven Springs,US,NC,USQ6Z,Q6Z,Seven Springs,3513N 07750W,35.2274,-77.8469,America/New_York,2017-05-23
Seven Valleys,US,PA,USKVV,KVV,Seven Valleys,3951N 07646W,39.8557,-76.7686,America/New_York,2017-05-23
Severance,US,CO,USS7V,S7V,Severance,4031N 10451W,40.5241,-104.8511,America/Denver,2017-03-09
Severn,US,MD,USSEV,SEV,Severn,,39.1371,-76.6983,America/New_York,2011-05-14
Severn,US,NC,USSVN,SVN,Severn,,36.5151,-77.1897,America/New_York,2017-05-23
Severn,US,VA,USSVJ,SVJ,Severn,,37.2943,-76.4155,America/New_York,2006-01-15
Severna Park,US,MD,USSNR,SNR,Severna Park,,39.0704,-76.5452,America/New_York,2011-05-14
Sevier,US,NC,USSXR,SXR,Sevier,,35.8026,-82.0168,America/New_York,2017-05-23
Sevierville,US,TN,USSVU,SVU,Sevierville,,35.8681,-83.5618,America/New_York,2017-03-09
Seville,US,OH,USZVL,ZVL,Seville,,41.0101,-81.8624,America/New_York,2017-05-23
Seward,US,IL,USQSR,QSR,Seward,4214N 08921W,42.2389,-89.3579,America/Chicago,2017-05-23
Seward,US,NE,USNSR,NSR,Seward,4054N 09705W,40.9070,-97.0989,America/Chicago,2017-03-09
Sewaren,US,NJ,USSWN,SWN,Sewaren,,40.5521,-74.2588,America/New_York,2017-05-23
Sewell,US,NJ,USYSW,YSW,Sewell,3945N 07508W,39.7665,-75.1443,America/New_York,2017-05-23
Sewickley,US,PA,USEWC,EWC,Sewickley,4032N 08011W,40.5365,-80.1845,America/New_York,2017-05-23
Seyitgazi,TR,26,TRSYT,SYT,Seyitgazi,,39.4447,30.6947,Europe/Istanbul,2013-07-06
Seymour,US,CT,USSZK,SZK,Seymour,,41.3968,-73.0759,America/New_York,2017-05-23
Seymour,US,IA,USEOU,EOU,Seymour,4040N 09307W,40.6825,-93.1210,America/Chicago,2017-05-23
Seymour,US,MO,USSEJ,SEJ,Seymour,,37.1464,-92.7688,America/Chicago,2017-05-23
Seymour,US,TN,USEYU,EYU,Seymour,3553N 08343W,35.8906,-83.7246,America/New_York,2011-05-14
Seymour,US,TX,USSET,SET,Seymour,,33.5943,-99.2604,America/Chicago,2017-03-09
Seymour,US,WI,USSYW,SYW,Seymour,,44.8266,-91.4313,America/Chicago,2017-05-23
Seyrantepe,TR,34,TRSYR,SYR,Seyrantepe,,41.0983,28.9914,Europe/Istanbul,2011-03-30
Shacklefords,US,VA,USS5F,S5F,Shacklefords,3733N 07643W,37.5515,-76.7322,America/New_York,2006-01-15
Shade Gap,US,PA,USDGP,DGP,Shade Gap,4011N 07752W,40.1809,-77.8658,America/New_York,2017-05-23
Shady Dale,US,GA,USSZJ,SZJ,Shady Dale,,33.4007,-83.5902,America/New_York,2017-03-09
Shady Grove,US,PA,USDYG,DYG,Shady Grove,3947N 07740W,39.7779,-77.6686,America/New_York,2017-05-23
Shady Point,US,OK,USIYP,IYP,Shady Point,3507N 09439W,35.1301,-94.6586,America/Chicago,2017-03-09
Shady Spring,US,WV,USRYS,RYS,Shady Spring,3742N 08106W,37.7057,-81.0984,America/New_York,2011-05-14
Shadyside,US,OH,USSHY,SHY,Shadyside,3958N 08045W,39.9709,-80.7506,America/New_York,2017-05-23
