name,country_code,unlocode,location,asciiname,coordinates,latitude,longitude,timezone,modification date
Rodez,FR,FRRDZ,RDZ,Rodez,4421N 00234E,44.352579999999996,2.57338,Europe/Paris,2016-02-18
Rodgau,DE,DEROU,ROU,Rodgau,,50.026270000000004,8.88588,Europe/Berlin,2019-09-05
Rodriguez,PH,PHROD,ROD,Rodriguez,1443N 12107E,14.760110000000001,121.19993000000001,Asia/Manila,2019-12-23
Roermond,NL,NLOMD,OMD,Roermond,,51.19417,5.9875,Europe/Amsterdam,2017-10-17
Roeselare,BE,BEROE,ROE,Roeselare,5057N 00308E,50.946529999999996,3.12269,Europe/Brussels,2008-07-26
Rogers,US,USRGQ,RGQ,Rogers,3055N 09713W,36.33202,-94.11854,America/Chicago,2017-05-23
Rogers,US,USRGS,RGS,Rogers,4150N 07154W,36.33202,-94.11854,America/Chicago,2017-05-23
Rogers,US,USRJM,RJM,Rogers,,36.33202,-94.11854,America/Chicago,2017-05-23
Rogers,US,USZQ2,ZQ2,Rogers,4047N 08037W,36.33202,-94.11854,America/Chicago,2017-05-23
Roha,IN,INRHA,RHA,Roha,1826N 07307E,18.436870000000003,73.11964,Asia/Kolkata,2014-10-13
Rohri,PK,PKROH,ROH,Rohri,,27.69203,68.89503,Asia/Karachi,2019-12-06
Rohtak,IN,INROH,ROH,Rohtak,2853N 07635E,28.894470000000002,76.58917,Asia/Kolkata,2015-01-07
Roissy-en-Brie,FR,FRREB,REB,Roissy-en-Brie,4848N 00239E,48.79159,2.64747,Europe/Paris,2016-02-18
Rojales,ES,ESRJL,RJL,Rojales,3850N 00043W,38.087990000000005,-0.72544,Europe/Madrid,2012-03-04
Rojales,ES,ESROJ,ROJ,Rojales,,38.087990000000005,-0.72544,Europe/Madrid,2012-03-04
Rolla,US,USRK3,RK3,Rolla,3707N 10137W,37.95143,-91.77127,America/Chicago,2017-05-23
Rolla,US,USRQL,RQL,Rolla,4851N 09937W,37.95143,-91.77127,America/Chicago,2017-05-23
Romainville,FR,FRRMN,RMN,Romainville,,48.8854,2.43482,Europe/Paris,2016-02-18
Roman,RO,RORMN,RMN,Roman,4655N 02655E,46.92119,26.92646,Europe/Bucharest,2015-11-27
Romano di Lombardia,IT,ITROL,ROL,Romano di Lombardia,4531N 00945E,45.52081,9.7544,Europe/Rome,2015-07-21
Romans-sur-Isère,FR,FRRSU,RSU,Romans-sur-Isere,4502N 00502E,45.0496,5.06602,Europe/Paris,2020-06-10
Romblon,PH,PHRLN,RLN,Romblon,,12.57513,122.27081000000001,Asia/Manila,2017-12-13
Romblon,PH,PHROM,ROM,Romblon,1234N 12216E,12.57513,122.27081000000001,Asia/Manila,2017-12-13
Rome,US,USREO,REO,Rome,,34.25704,-85.16467,America/New_York,2017-03-09
Rome,US,USRQM,RQM,Rome,4151N 07620W,34.25704,-85.16467,America/New_York,2017-03-09
Romford,GB,GBRMF,RMF,Romford,5135N 00012E,51.57515,0.18582,Europe/London,2018-08-01
Romita,MX,MXRMT,RMT,Romita,2052N 10131W,20.871270000000003,-101.51683,America/Mexico_City,2018-11-03
Romorantin-Lanthenay,FR,FRRRL,RRL,Romorantin-Lanthenay,4722N 00145E,47.36667,1.75,Europe/Paris,2016-02-18
Romsey,GB,GBRMS,RMS,Romsey,,50.989059999999995,-1.49989,Europe/London,2018-07-03
Romulus,US,USRUZ,RUZ,Romulus,,42.22226,-83.3966,America/Detroit,2017-05-23
Ronchin,FR,FRZOG,ZOG,Ronchin,,50.59883,3.09056,Europe/Paris,2016-02-18
Ronda,ES,ESRNA,RNA,Ronda,,36.742309999999996,-5.16709,Europe/Madrid,2012-12-15
Rondonópolis,BR,BRROO,ROO,Rondonopolis,1628S 05438W,-16.47083,-54.63556,America/Cuiaba,2012-08-03
Ronnenberg,DE,DEDEX,DEX,Ronnenberg,5219N 00939E,52.319390000000006,9.655439999999999,Europe/Berlin,2015-09-04
Ronse,BE,BERON,RON,Ronse,5045N 00336E,50.745740000000005,3.6005,Europe/Brussels,2012-01-18
Roodepoort,ZA,ZARDP,RDP,Roodepoort,2608S 02752E,-26.1625,27.8725,Africa/Johannesburg,2012-07-12
Roorkee,IN,INROO,ROO,Roorkee,2952N 07753E,29.86632,77.89118,Asia/Kolkata,2015-05-06
Roosendaal,NL,NLROO,ROO,Roosendaal,5132N 00428E,51.53083,4.46528,Europe/Amsterdam,2017-10-17
Roosevelt,US,USRLT,RLT,Roosevelt,4544N 12012W,40.678709999999995,-73.58901999999999,America/New_York,2017-05-23
Roosevelt,US,USROL,ROL,Roosevelt,,40.678709999999995,-73.58901999999999,America/New_York,2017-05-23
Ropczyce,PL,PLROP,ROP,Ropczyce,5003N 02145E,50.05229,21.60891,Europe/Warsaw,2010-10-01
Roquetas de Mar,ES,ESRQM,RQM,Roquetas de Mar,3646N 00236W,36.76419,-2.61475,Europe/Madrid,2015-09-03
Rosario,AR,ARROS,ROS,Rosario,3257S 06039W,-32.94682,-60.63932,America/Argentina/Cordoba,2015-04-22
Rosarito,MX,MXZRO,ZRO,Rosarito,3220N 11702W,32.360440000000004,-117.04645,America/Tijuana,2018-11-03
Rose Hill,US,USRZH,RZH,Rose Hill,,38.78872,-77.11276,America/New_York,2011-05-14
Rose Hill,US,US7RH,7RH,Rose Hill,3733N 09708W,38.78872,-77.11276,America/New_York,2011-05-14
Roseau,DM,DMRSU,RSU,Roseau,,15.301739999999999,-61.38808,America/Dominica,2019-09-05
Rosedale,US,USRAE,RAE,Rosedale,3351N 09101W,39.32011,-76.51552,America/New_York,2011-05-14
Rosedale,US,USRDA,RDA,Rosedale,,39.32011,-76.51552,America/New_York,2011-05-14
Rosedale,US,USRN9,RN9,Rosedale,3937N 08716W,39.32011,-76.51552,America/New_York,2011-05-14
Rosedale,US,USROZ,ROZ,Rosedale,4020N 07443W,39.32011,-76.51552,America/New_York,2011-05-14
Rosedale,US,USZED,ZED,Rosedale,3903N 09437W,39.32011,-76.51552,America/New_York,2011-05-14
Rosemont,US,USQRM,QRM,Rosemont,4015N 07442W,38.55185,-121.36466999999999,America/Los_Angeles,2011-05-14
Rosemont,US,USROP,ROP,Rosemont,,38.55185,-121.36466999999999,America/Los_Angeles,2011-05-14
Rosemont,US,USRSI,RSI,Rosemont,,38.55185,-121.36466999999999,America/Los_Angeles,2011-05-14
Rosenheim,DE,DEROS,ROS,Rosenheim,,47.85637,12.12247,Europe/Berlin,2019-09-05
Rosenheim,DE,DERZM,RZM,Rosenheim,5042N 00750E,47.85637,12.12247,Europe/Berlin,2019-09-05
Roses,ES,ESZKQ,ZKQ,Roses,4216N 00310W,42.261990000000004,3.17689,Europe/Madrid,2012-03-04
Roseto degli Abruzzi,IT,ITRDA,RDA,Roseto degli Abruzzi,4241N 01401E,42.671640000000004,14.01481,Europe/Rome,2014-04-13
Roseville,US,USROS,ROS,Roseville,,42.49726,-82.93714,America/Detroit,2017-05-23
Roseville,US,USRV9,RV9,Roseville,,42.49726,-82.93714,America/Detroit,2017-05-23
Roskilde,DK,DKRKE,RKE,Roskilde,,55.64151999999999,12.08035,Europe/Copenhagen,2019-09-05
Rosny-sous-Bois,FR,FRRYB,RYB,Rosny-sous-Bois,4853N 00229E,48.87017,2.4991,Europe/Paris,2019-03-26
Rosolini,IT,ITZSK,ZSK,Rosolini,3649N 01457E,36.82145,14.95132,Europe/Rome,2015-07-12
Rossendale,GB,GBRDA,RDA,Rossendale,5341N 00215W,53.68456,-2.2769,Europe/London,2012-06-01
Rosso,MR,MRROS,ROS,Rosso,1630N 01555W,16.51378,-15.805029999999999,Africa/Nouakchott,2019-09-05
Rossville,US,US7T7,7T7,Rossville,2905N 09840W,39.338440000000006,-76.47968,America/New_York,2011-05-14
Rossville,US,USR2S,R2S,Rossville,4025N 08635W,39.338440000000006,-76.47968,America/New_York,2011-05-14
Rossville,US,USRI3,RI3,Rossville,3908N 09557W,39.338440000000006,-76.47968,America/New_York,2011-05-14
Rossville,US,USROQ,ROQ,Rossville,3502N 08932W,39.338440000000006,-76.47968,America/New_York,2011-05-14
Rossville,US,USRSS,RSS,Rossville,,39.338440000000006,-76.47968,America/New_York,2011-05-14
Rossville,US,USRXL,RXL,Rossville,4022N 08740W,39.338440000000006,-76.47968,America/New_York,2011-05-14
Rostock,DE,DERSK,RSK,Rostock,5405N 01208E,54.0887,12.14049,Europe/Berlin,2019-09-05
Rostov,RU,RUROV,ROV,Rostov,,57.1914,39.413940000000004,Europe/Moscow,2019-09-05
Rostov-na-Donu,RU,RURND,RND,Rostov-na-Donu,4714N 03943E,47.23135,39.723279999999995,Europe/Moscow,2019-09-05
Rota,ES,ESROT,ROT,Rota,,36.62545,-6.3622,Europe/Madrid,2015-09-30
Roth,DE,DERTH,RTH,Roth,4914N 01105E,49.24762,11.09111,Europe/Berlin,2014-01-17
Roth,DE,DERTX,RTX,Roth,5045N 00742E,49.24762,11.09111,Europe/Berlin,2014-01-17
Rotherham,GB,GBRTH,RTH,Rotherham,5326N 00121W,53.430119999999995,-1.3567799999999999,Europe/London,2011-03-03
Rotorua,NZ,NZROT,ROT,Rotorua,3810S 17620E,-38.138740000000006,176.24516,Pacific/Auckland,2017-09-15
Rotselaar,BE,BERBA,RBA,Rotselaar,5057N 00443E,50.95302,4.71665,Europe/Brussels,2011-02-17
Rottenburg,DE,DERTO,RTO,Rottenburg,,48.476290000000006,8.93528,Europe/Berlin,2013-02-15
Rotterdam,NL,NLRTM,RTM,Rotterdam,5155N 00430E,51.9225,4.47917,Europe/Amsterdam,2019-09-05
Rottweil,DE,DEROL,ROL,Rottweil,,48.16783,8.627189999999999,Europe/Berlin,2014-01-17
Roubaix,FR,FRROU,ROU,Roubaix,5041N 00311E,50.69421,3.17456,Europe/Paris,2019-02-27
Rouen,FR,FRURO,URO,Rouen,4927N 00106E,49.44313,1.09932,Europe/Paris,2019-09-05
Rouiba,DZ,DZROU,ROU,Rouiba,3644N 00317E,36.73829,3.28079,Africa/Algiers,2019-05-10
Round Lake,US,USRL2,RL2,Round Lake,4332N 09528W,42.353359999999995,-88.09340999999999,America/Chicago,2017-05-23
Round Lake,US,USRL4,RL4,Round Lake,4256N 07347W,42.353359999999995,-88.09340999999999,America/Chicago,2017-05-23
Rouyn-Noranda,CA,CAYUY,YUY,Rouyn-Noranda,4814N 07901W,48.23656,-79.02311,America/Toronto,2019-08-08
Rovaniemi,FI,FIRVN,RVN,Rovaniemi,6630N 02543E,66.5,25.71667,Europe/Helsinki,2014-09-25
Rovereto,IT,ITRTO,RTO,Rovereto,,45.8904,11.04053,Europe/Rome,2015-08-10
Rovigo,IT,ITRVO,RVO,Rovigo,4504N 01146E,45.06982,11.79022,Europe/Rome,2018-03-16
Rowville,AU,AURWE,RWE,Rowville,3755S 14514E,-37.93333,145.23333,Australia/Melbourne,2019-07-18
Roy,US,USRYW,RYW,Roy,,41.161609999999996,-112.02633,America/Denver,2017-03-09
Royal Leamington Spa,GB,GBRLP,RLP,Royal Leamington Spa,5218N 00132W,52.2852,-1.52,Europe/London,2018-10-05
Royal Tunbridge Wells,GB,GBRTW,RTW,Royal Tunbridge Wells,5108N 00016E,51.13321,0.26256,Europe/London,2017-06-12
Royan,FR,FRRYN,RYN,Royan,4537N 00103W,45.62811,-1.0315299999999998,Europe/Paris,2019-11-06
Royston,GB,GBROS,ROS,Royston,,52.048320000000004,-0.024380000000000002,Europe/London,2018-07-03
Royston,GB,GBZCU,ZCU,Royston,5336N 00127W,52.048320000000004,-0.024380000000000002,Europe/London,2018-07-03
Royton,GB,GBRTN,RTN,Royton,5334N 00207W,53.56507,-2.1226700000000003,Europe/London,2011-03-03
Rozzano,IT,ITRZO,RZO,Rozzano,,45.38193,9.1559,Europe/Rome,2015-08-11
Rubiataba,BR,BRRUB,RUB,Rubiataba,,-15.164439999999999,-49.803329999999995,America/Sao_Paulo,2012-08-03
Rubizhne,UA,UARUB,RUB,Rubizhne,4900N 03822E,49.01229,38.379670000000004,Europe/Zaporozhye,2013-11-23
Rubí,ES,ESRIU,RIU,Rubi,4129N 00202E,41.492259999999995,2.03305,Europe/Madrid,2012-03-04
Rudnyy,KZ,KZRNY,RNY,Rudnyy,5258N 06307E,52.9729,63.116769999999995,Asia/Qostanay,2012-06-05
Rudolstadt,DE,DERUL,RUL,Rudolstadt,5042N 01119E,50.72043,11.34046,Europe/Berlin,2015-09-05
Rudow,DE,DERDW,RDW,Rudow,5225N 01329E,52.42407,13.485289999999999,Europe/Berlin,2017-09-19
Rueil-Malmaison,FR,FRRUE,RUE,Rueil-Malmaison,4853N 00212E,48.8765,2.18967,Europe/Paris,2016-02-18
Rufino,AR,ARRFN,RFN,Rufino,3416S 06242W,-34.26827,-62.712619999999994,America/Argentina/Cordoba,2016-01-30
Rugby,GB,GBRUG,RUG,Rugby,,52.37092,-1.26417,Europe/London,2017-06-12
Rugeley,GB,GBREY,REY,Rugeley,,52.7593,-1.93694,Europe/London,2018-07-03
Ruislip,GB,GBRUI,RUI,Ruislip,,51.573440000000005,-0.42341000000000006,Europe/London,2012-06-01
Ruma,RS,RSRUM,RUM,Ruma,4500N 01949E,45.00806,19.82222,Europe/Belgrade,2019-09-05
Rumbek,SS,SSRBK,RBK,Rumbek,0648N 02942E,6.806189999999999,29.67742,Africa/Juba,2017-06-09
Rumbek,SS,SSRUM,RUM,Rumbek,0648N 02941E,6.806189999999999,29.67742,Africa/Juba,2017-06-09
Rumia,PL,PLRUI,RUI,Rumia,5435N 01824E,54.570919999999994,18.38802,Europe/Warsaw,2010-10-12
Rumoi,JP,JPRMI,RMI,Rumoi,,43.93444,141.64278000000002,Asia/Tokyo,2017-07-22
Runcorn,GB,GBRUN,RUN,Runcorn,5320N 00245W,53.34174,-2.73124,Europe/London,2017-06-12
Rundu,,NDU,NDU,Rundu,,-17.933329999999998,19.76667,Africa/Windhoek,2014-03-06
Rusape,ZW,ZWRSP,RSP,Rusape,1832S 03207E,-18.52785,32.12843,Africa/Harare,2012-01-17
Ruse,BG,BGRDU,RDU,Ruse,4351N 02558E,43.84872,25.9534,Europe/Sofia,2019-03-04
Rushden,GB,GBRUS,RUS,Rushden,,52.28927,-0.6018399999999999,Europe/London,2018-07-03
Ruskin,US,USRXN,RXN,Ruskin,4008N 09752W,27.72086,-82.43315,America/New_York,2011-05-14
Russas,BR,BRRUS,RUS,Russas,0456S 03758W,-4.9402800000000004,-37.97583,America/Fortaleza,2012-08-03
Russellville,US,USRUE,RUE,Russellville,,35.278420000000004,-93.13379,America/Chicago,2017-05-23
Russellville,US,USRUV,RUV,Russellville,,35.278420000000004,-93.13379,America/Chicago,2017-05-23
Russellville,US,USRVK,RVK,Russellville,3650N 08653W,35.278420000000004,-93.13379,America/Chicago,2017-05-23
Russellville,US,USUVI,UVI,Russellville,3951N 08659W,35.278420000000004,-93.13379,America/Chicago,2017-05-23
Russellville,US,USV9L,V9L,Russellville,3849N 08731W,35.278420000000004,-93.13379,America/Chicago,2017-05-23
Rustavi,GE,GEZAK,ZAK,Rustavi,4132N 04500E,41.562709999999996,44.9787,Asia/Tbilisi,2019-12-03
Rustenburg,ZA,ZARSB,RSB,Rustenburg,2539S 02714E,-25.66756,27.242079999999998,Africa/Johannesburg,2012-07-12
Rutana,BI,BIRUT,RUT,Rutana,0355S 03000E,-3.9279,29.991999999999997,Africa/Bujumbura,2012-01-19
Rutherford,US,USRTH,RTH,Rutherford,,40.82649,-74.10681,America/New_York,2017-05-23
Rutherford,US,USZUT,ZUT,Rutherford,3607N 08859W,40.82649,-74.10681,America/New_York,2017-05-23
Rutherglen,GB,GBRUT,RUT,Rutherglen,5549N 00413W,55.82885,-4.21376,Europe/London,2017-06-12
Rutigliano,IT,ITRLL,RLL,Rutigliano,,41.00997,17.00558,Europe/Rome,2014-04-13
Rutland,US,USRT7,RT7,Rutland,4222N 07156W,43.610620000000004,-72.97261,America/New_York,2017-05-23
Ruvo di Puglia,IT,ITZSB,ZSB,Ruvo di Puglia,4107N 01629E,41.11758,16.48421,Europe/Rome,2018-01-10
Ruy Barbosa,BR,BRRYB,RYB,Ruy Barbosa,,-12.28389,-40.49389,America/Bahia,2012-08-03
Ruyigi,BI,BIRUY,RUY,Ruyigi,0328S 03014E,-3.4763900000000003,30.24861,Africa/Bujumbura,2012-01-19
Rwamagana,RW,RWRW4,RW4,Rwamagana,0157N 03026E,-1.9487,30.4347,Africa/Kigali,2016-07-06
Rybinsk,RU,RURYB,RYB,Rybinsk,,58.0446,38.84259,Europe/Moscow,2019-09-05
Rybnik,PL,PLRYB,RYB,Rybnik,5007N 01832E,50.09713,18.54179,Europe/Warsaw,2019-09-05
Ryde,AU,AURYE,RYE,Ryde,3349S 15106E,-33.8188,151.1062,Australia/Sydney,2019-07-18
Ryde,GB,GBRYD,RYD,Ryde,5044N 00110W,50.72999,-1.1621,Europe/London,2017-06-12
Rye,US,USRYJ,RYJ,Rye,4300N 07046W,40.98065,-73.68374,America/New_York,2017-05-23
Rye,US,USRYZ,RYZ,Rye,3027N 09446W,40.98065,-73.68374,America/New_York,2017-05-23
Rypin,PL,PLRYP,RYP,Rypin,5304N 01925E,53.066030000000005,19.40941,Europe/Warsaw,2010-09-15
Ryton,GB,GBRYN,RYN,Ryton,5458N 00145W,52.61666999999999,-2.35,Europe/London,2011-07-31
Rzeszów,PL,PLRZE,RZE,Rzeszow,5003N 02200E,50.04132,21.999010000000002,Europe/Warsaw,2019-09-05
Rzhev,RU,RURZV,RZV,Rzhev,5615N 03420E,56.262409999999996,34.32817,Europe/Moscow,2019-09-05
Râmnicu Vâlcea,RO,RORIV,RIV,Ramnicu Valcea,4506N 02422E,45.1,24.366670000000003,Europe/Bucharest,2019-04-18
Río Abajo,PA,PARAB,RAB,Rio Abajo,0901N 07930W,9.01667,-79.5,America/Panama,2017-08-15
Río Blanco,MX,MXRBL,RBL,Rio Blanco,1850N 09709W,18.83036,-97.156,America/Mexico_City,2018-11-03
Río Blanco,NI,NIRIB,RIB,Rio Blanco,1256N 08513W,12.93435,-85.22354,America/Managua,2018-08-08
Río Bueno,CL,CLRBU,RBU,Rio Bueno,4019S 07258W,-40.33494,-72.95564,America/Santiago,2013-01-11
Río Cuarto,AR,ARRCU,RCU,Rio Cuarto,3308S 06421W,-33.13067,-64.34992,America/Argentina/Cordoba,2015-04-22
Río Gallegos,AR,ARRGL,RGL,Rio Gallegos,5138S 06913W,-51.622609999999995,-69.21813,America/Argentina/Rio_Gallegos,2020-06-10
Río Grande,AR,ARRGA,RGA,Rio Grande,5347S 06742W,-53.787690000000005,-67.70945999999999,America/Argentina/Ushuaia,2017-12-21
Río Tercero,AR,ARRTO,RTO,Rio Tercero,3210S 06407W,-32.17301,-64.11405,America/Argentina/Cordoba,2016-01-30
Rösrath,DE,DERRH,RRH,Rosrath,5054N 00711E,50.895590000000006,7.18175,Europe/Berlin,2015-09-04
Rødovre,DK,DKRDV,RDV,Rodovre,5541N 01229E,55.68062,12.45373,Europe/Copenhagen,2017-10-18
Rüsselsheim,DE,DERUM,RUM,Russelsheim,4959N 00826E,49.98955,8.42251,Europe/Berlin,2019-09-05
Rüsselsheim,DE,DEOP9,OP9,Russelsheim,4959N 00826E,49.98955,8.42251,Europe/Berlin,2019-09-05
Saalfeld,DE,DESAD,SAD,Saalfeld,5039N 01122E,50.64826,11.36536,Europe/Berlin,2019-09-05
Saarbrücken,DE,DESCN,SCN,Saarbrucken,,49.232620000000004,7.0098199999999995,Europe/Berlin,2019-09-05
Saarlouis,DE,DESAA,SAA,Saarlouis,,49.31366,6.751539999999999,Europe/Berlin,2015-09-05
Sabadell,ES,ESSBP,SBP,Sabadell,,41.54329,2.10942,Europe/Madrid,2018-03-09
Sabanagrande,CO,COSGR,SGR,Sabanagrande,1047N 07445W,10.79115,-74.76059000000001,America/Bogota,2018-04-20
Sabanalarga,CO,COSA2,SA2,Sabanalarga,0651N 07549W,10.63072,-74.92214,America/Bogota,2018-07-04
Sabanalarga,CO,COSAB,SAB,Sabanalarga,1038N 07455W,10.63072,-74.92214,America/Bogota,2018-07-04
Sabaneta,CO,COSAT,SAT,Sabaneta,0609N 07536W,6.15153,-75.61657,America/Bogota,2016-01-28
Sabanitas,PA,PASBT,SBT,Sabanitas,0920N 07948W,9.34269,-79.80960999999999,America/Panama,2017-08-16
Sabinas,MX,MXSBN,SBN,Sabinas,2751N 10107W,27.855909999999998,-101.11738000000001,America/Monterrey,2018-11-03
Sabzevar,IR,IRSAB,SAB,Sabzevar,3613N 05741E,36.2126,57.681909999999995,Asia/Tehran,2014-05-28
Sabzevar,IR,IRSAZ,SAZ,Sabzevar,3330N 04802E,36.2126,57.681909999999995,Asia/Tehran,2014-05-28
Sacavém,PT,PTSAC,SAC,Sacavem,3847N 00906W,38.79202,-9.10801,Europe/Lisbon,2011-08-28
Sachsenheim,DE,DESSN,SSN,Sachsenheim,4857N 00904E,48.96,9.06472,Europe/Berlin,2018-09-12
Sacile,IT,ITSCL,SCL,Sacile,,45.95412,12.50274,Europe/Rome,2014-01-11
Sacramento,BR,BRSMO,SMO,Sacramento,,-19.86528,-47.44,America/Sao_Paulo,2012-08-03
Sacramento,US,US9SR,9SR,Sacramento,3724N 08715W,38.58157,-121.4944,America/Los_Angeles,2019-09-05
Sacramento,US,USTKG,TKG,Sacramento,4038N 07635W,38.58157,-121.4944,America/Los_Angeles,2019-09-05
Safaga,EG,EGSGA,SGA,Safaga,,26.749059999999997,33.93891,Africa/Cairo,2017-04-21
Saffron Walden,GB,GBSAW,SAW,Saffron Walden,,52.02337,0.24234,Europe/London,2018-07-03
Safi,MA,MASFI,SFI,Safi,,32.29939,-9.23718,Africa/Casablanca,2019-09-05
Safonovo,RU,RUSNV,SNV,Safonovo,5509N 03313E,55.11087,33.23292,Europe/Moscow,2019-09-05
Safranbolu,TR,TRSAF,SAF,Safranbolu,4115N 03241E,41.25083,32.69417,Europe/Istanbul,2019-09-05
Saga,JP,JPHSG,HSG,Saga,3305N 13306E,33.23333,130.3,Asia/Tokyo,2017-04-09
Sagae,JP,JPGGE,GGE,Sagae,3822N 14016E,38.3725,140.2725,Asia/Tokyo,2017-07-22
Sagara,JP,JPSGR,SGR,Sagara,,34.68503,138.20461,Asia/Tokyo,2017-04-09
Saginaw,US,USAGA,AGA,Saginaw,4349N 12302W,32.86013,-97.36391,America/Chicago,2017-03-09
Saginaw,US,USGS3,GS3,Saginaw,4651N 09226W,32.86013,-97.36391,America/Chicago,2017-03-09
Saginaw,US,USSAI,SAI,Saginaw,,32.86013,-97.36391,America/Chicago,2017-03-09
Sagua de Tánamo,CU,CUSDT,SDT,Sagua de Tanamo,2035N 07514W,20.58269,-75.24116,America/Havana,2020-06-10
Sagua la Grande,CU,CURSL,RSL,Sagua la Grande,2248N 08004W,22.80667,-80.07556,America/Havana,2016-01-07
Saguenay,CA,CASAG,SAG,Saguenay,4825N 07104W,48.41675,-71.06573,America/Toronto,2016-06-22
Sagunto,ES,ESSAG,SAG,Sagunto,3941N 00016W,39.68333,-0.26666999999999996,Europe/Madrid,2018-09-14
Sahagún,CO,COSAH,SAH,Sahagun,0856N 07526W,8.94617,-75.44275,America/Bogota,2018-07-04
Sahiwal,PK,PKSWN,SWN,Sahiwal,,31.97386,72.33109,Asia/Karachi,2019-12-10
Saidpur,BD,BDSPD,SPD,Saidpur,,25.77769,88.89169,Asia/Dhaka,2013-07-20
Saiki,JP,JPSAE,SAE,Saiki,,32.95,131.9,Asia/Tokyo,2017-07-22
Saint Andrews,GB,GBSNW,SNW,Saint Andrews,,56.33871,-2.79902,Europe/London,2020-06-04
Saint Charles,US,USAAS,AAS,Saint Charles,4358N 09203W,38.60317,-76.93858,America/New_York,2006-01-17
Saint Charles,US,USISJ,ISJ,Saint Charles,4117N 09348W,38.60317,-76.93858,America/New_York,2006-01-17
Saint Charles,US,USXTJ,XTJ,Saint Charles,3422N 09108W,38.60317,-76.93858,America/New_York,2006-01-17
Saint Charles,US,USZIB,ZIB,Saint Charles,4317N 08408W,38.60317,-76.93858,America/New_York,2006-01-17
Saint Charles,US,USZSC,ZSC,Saint Charles,2945N 09043W,38.60317,-76.93858,America/New_York,2006-01-17
Saint Cloud,US,USS2C,S2C,Saint Cloud,4349N 08810W,28.2489,-81.28118,America/New_York,2011-05-14
Saint Croix,VI,VISTX,STX,Saint Croix,1745N 06444W,17.727510000000002,-64.74698000000001,America/St_Thomas,2016-06-22
Saint George,US,USGQG,GQG,Saint George,3911N 09625W,37.10415,-113.58412,America/Denver,2011-05-14
Saint George,US,USSGS,SGS,Saint George,,37.10415,-113.58412,America/Denver,2011-05-14
Saint George,US,USST9,ST9,Saint George,4401N 06911W,37.10415,-113.58412,America/Denver,2011-05-14
Saint George's,GD,GDSTG,STG,Saint George's,,12.05288,-61.75226,America/Grenada,2017-05-24
Saint Joseph,US,USSJF,SJF,Saint Joseph,2822N 08217W,39.768609999999995,-94.84663,America/Chicago,2017-07-10
Saint Joseph,US,USSJP,SJP,Saint Joseph,4533N 09419W,39.768609999999995,-94.84663,America/Chicago,2017-07-10
Saint Joseph,US,USSXX,SXX,Saint Joseph,4205N 08628W,39.768609999999995,-94.84663,America/Chicago,2017-07-10
Saint Joseph,US,USXLM,XLM,Saint Joseph,4006N 08802W,39.768609999999995,-94.84663,America/Chicago,2017-07-10
Saint Joseph,US,USYSJ,YSJ,Saint Joseph,3155N 09114W,39.768609999999995,-94.84663,America/Chicago,2017-07-10
Saint Matthews,US,USSMB,SMB,Saint Matthews,,38.25285,-85.65579,America/Kentucky/Louisville,2011-05-14
Saint Michael,US,USSMK,SMK,Saint Michael,,45.209959999999995,-93.66496,America/Chicago,2017-05-23
Saint Neots,GB,GBSNT,SNT,Saint Neots,,52.21667,-0.26666999999999996,Europe/London,2018-07-03
Saint Paul,US,US8NE,8NE,Saint Paul,3925N 08537W,44.94441,-93.09326999999999,America/Chicago,2019-09-05
Saint Paul,US,USNPU,NPU,Saint Paul,4512N 12258W,44.94441,-93.09326999999999,America/Chicago,2019-09-05
Saint Paul,US,USPA3,PA3,Saint Paul,3852N 09045W,44.94441,-93.09326999999999,America/Chicago,2019-09-05
Saint Paul,US,USPAJ,PAJ,Saint Paul,3549N 09345W,44.94441,-93.09326999999999,America/Chicago,2019-09-05
Saint Paul,US,USSAL,SAL,Saint Paul,,44.94441,-93.09326999999999,America/Chicago,2019-09-05
Saint Paul,US,USSXW,SXW,Saint Paul,,44.94441,-93.09326999999999,America/Chicago,2019-09-05
Saint Peter Port,GG,GGSPT,SPT,Saint Peter Port,4927N 00233W,49.45981,-2.53527,Europe/Guernsey,2019-09-05
Saint Peters,US,USQSZ,QSZ,Saint Peters,4011N 07544W,38.800329999999995,-90.62651,America/Chicago,2018-10-01
Saint Pierre,MU,MUSTP,STP,Saint Pierre,2013S 05731E,-20.2215,57.53431,Indian/Mauritius,2020-06-10
Saint-Amand-les-Eaux,FR,FRSTX,STX,Saint-Amand-les-Eaux,5026N 00326E,50.447179999999996,3.43076,Europe/Paris,2016-02-18
Saint-André,RE,RESDR,SDR,Saint-Andre,2056S 05539E,-20.96333,55.65031,Indian/Reunion,2012-01-18
Saint-Augustin-de-Desmaures,CA,CASAN,SAN,Saint-Augustin-de-Desmaures,4645N 07128W,46.74064,-71.45130999999999,America/Toronto,2019-02-26
Saint-Avertin,FR,FREIN,EIN,Saint-Avertin,4722N 00044E,47.36357,0.73993,Europe/Paris,2016-02-18
Saint-Avold,FR,FRSTA,STA,Saint-Avold,4906N 00642E,49.10465,6.70402,Europe/Paris,2020-05-17
Saint-Basile-le-Grand,CA,CAGBA,GBA,Saint-Basile-le-Grand,4532N 07317W,45.53338,-73.28246,America/Toronto,2016-06-22
