name,subdivision,country_code,unlocode,location,asciiname,coordinates,latitude,longitude,timezone,modification date
Alexandria,MO,US,USAXY,AXY,Alexandria,4021N 09127W,40.35949,-91.45543,America/Chicago,2017-05-23
Alexandria,OH,US,USAZ4,AZ4,Alexandria,3843N 08302W,38.72452,-83.04795,America/New_York,2017-05-23
Alexandria,PA,US,USAXA,AXA,Alexandria,,40.556459999999994,-78.09778,America/New_York,2017-05-23
Alexandria,TN,US,USXAA,XAA,Alexandria,3604N 08602W,36.07756,-86.03331999999999,America/Chicago,2017-03-09
Alexandria,VA,US,USAXR,AXR,Alexandria,3848N 07702W,38.804840000000006,-77.04692,America/New_York,2017-03-09
Alexandria Bay,NY,US,USAXB,AXB,Alexandria Bay,4419N 07555W,44.335879999999996,-75.91773,America/New_York,2017-05-23
Alexis,IL,US,USLEV,LEV,Alexis,4103N 09033W,41.06337,-90.55597,America/Chicago,2017-05-23
Alexis,NC,US,US5G3,5G3,Alexis,3523N 08107W,35.39986,-81.11786,America/New_York,2017-05-23
Alford,MA,US,USA74,A74,Alford,4214N 07324W,42.235640000000004,-73.41345,America/New_York,2017-05-23
Alfred,ME,US,USAFE,AFE,Alfred,4329N 07043W,43.47647,-70.71839,America/New_York,2017-05-23
Alfred,NY,US,USQAF,QAF,Alfred,4215N 07747W,42.25424,-77.79055,America/New_York,2017-05-23
Alfred Station,NY,US,USAFS,AFS,Alfred Station,4216N 07745W,42.26979,-77.75916,America/New_York,2017-05-23
Alger,MI,US,USAQG,AQG,Alger,4408N 08407W,44.12558,-84.12111,America/Detroit,2017-05-23
Alger,OH,US,USAJE,AJE,Alger,4042N 08350W,40.70616,-83.84383000000001,America/New_York,2017-05-23
Algiers,LA,US,USUAY,UAY,Algiers,,29.94493,-90.04674,America/Chicago,2017-05-23
Algodones,NM,US,USQGD,QGD,Algodones,3522N 10628W,35.380590000000005,-106.47918999999999,America/Denver,2011-05-14
Algoma,MS,US,USAMZ,AMZ,Algoma,,34.17622,-89.03116999999999,America/Chicago,2017-03-09
Algoma,WI,US,USQAG,QAG,Algoma,4436N 08727W,44.60889,-87.43259,America/Chicago,2017-05-23
Algona,IA,US,USAXG,AXG,Algona,4304N 09413W,43.06997,-94.23302,America/Chicago,2017-05-23
Algona,WA,US,USUBJ,UBJ,Algona,,47.27899,-122.25206000000001,America/Los_Angeles,2017-03-09
Algonac,MI,US,USALG,ALG,Algonac,4236N 08232W,42.61858,-82.5323,America/Detroit,2017-05-23
Algonquin,IL,US,USAGQ,AGQ,Algonquin,4210N 08818W,42.16558,-88.29425,America/Chicago,2017-05-23
Algood,TN,US,USYAG,YAG,Algood,3611N 08526W,36.195890000000006,-85.44858,America/Chicago,2017-03-09
Alhambra,CA,US,USALH,ALH,Alhambra,,34.095290000000006,-118.12701000000001,America/Los_Angeles,2017-03-09
Aliaga,35,TR,TRALI,ALI,Aliaga,,38.83333,26.933329999999998,Europe/Istanbul,2016-12-06
Alice,TX,US,USALI,ALI,Alice,,27.75225,-98.06971999999999,America/Chicago,2018-04-30
Aliceville,AL,US,USAIV,AIV,Aliceville,,33.12957,-88.15142,America/Chicago,2017-03-09
Alicia,MI,US,USACA,ACA,Alicia,,43.27086,-84.03246999999999,America/Detroit,2017-05-23
Alief,TX,US,US3AF,3AF,Alief,2942N 09535W,29.711059999999996,-95.59633000000001,America/Chicago,2017-12-06
Aliquippa,PA,US,USAQP,AQP,Aliquippa,,40.63673,-80.24006,America/New_York,2017-05-23
Aliso Viejo,CA,US,USAVJ,AVJ,Aliso Viejo,3336N 11744W,33.56504,-117.72712,America/Los_Angeles,2017-03-09
Allakaket,AK,US,USAET,AET,Allakaket,,66.56555999999999,-152.64556000000002,America/Anchorage,2017-03-09
Allaman,VD,CH,CHALL,ALL,Allaman,4628N 00624E,46.470079999999996,6.3964,Europe/Zurich,2013-02-19
Allamuchy,NJ,US,USUOY,UOY,Allamuchy,4055N 07448W,40.92177,-74.81017,America/New_York,2017-05-23
Alle,JU,CH,CHALE,ALE,Alle,4726N 00708E,47.42542,7.13018,Europe/Zurich,2017-11-07
Alledonia,OH,US,USA3A,A3A,Alledonia,3953N 08058W,39.89868,-80.96925999999999,America/New_York,2017-05-23
Allegan,MI,US,USALL,ALL,Allegan,,42.5292,-85.8553,America/Detroit,2017-05-23
Allegany,NY,US,USNYZ,NYZ,Allegany,4205N 07829W,42.09006,-78.49419,America/New_York,2017-05-23
Allen,MI,US,USAN2,AN2,Allen,4157N 08446W,41.956990000000005,-84.76774,America/Detroit,2017-05-23
Allen,OK,US,USA3N,A3N,Allen,3452N 09624W,34.87898,-96.41251,America/Chicago,2017-03-09
Allen,TX,US,USXAL,XAL,Allen,3306N 09640W,33.10317,-96.67055,America/Chicago,2017-03-09
Allen Park,MI,US,USAPK,APK,Allen Park,,44.91668,-84.46919,America/Detroit,2006-01-15
Allendale,MI,US,USGKE,GKE,Allendale,4258N 08557W,44.00391,-84.78501999999999,America/Detroit,2017-05-23
Allendale,NJ,US,USUAZ,UAZ,Allendale,,41.04149,-74.12903,America/New_York,2017-05-23
Allendale,SC,US,USEDL,EDL,Allendale,3300N 08118W,33.00793,-81.30844,America/New_York,2017-03-09
Allenhurst,NJ,US,USNUS,NUS,Allenhurst,4014N 07400W,40.23622,-74.00069,America/New_York,2017-05-23
Allenport,PA,US,USAJP,AJP,Allenport,4022N 07752W,40.09813,-79.84893000000001,America/New_York,2017-05-23
Allenstown,NH,US,USATX,ATX,Allenstown,4308N 07127W,43.156729999999996,-71.40478,America/New_York,2017-05-28
Allensville,PA,US,USA4V,A4V,Allensville,4032N 07749W,40.53591,-77.81694,America/New_York,2017-05-23
Allensworth,CA,US,USAWF,AWF,Allensworth,3551N 11923W,35.86357,-119.389,America/Los_Angeles,2011-05-14
Allenton,NC,US,USQWU,QWU,Allenton,3435N 07855W,34.59239,-78.92614,America/New_York,2017-05-23
Allenton,WI,US,USZAG,ZAG,Allenton,4325N 08820W,43.42055,-88.34093,America/Chicago,2017-05-23
Allentown,NJ,US,USAEW,AEW,Allentown,,40.177890000000005,-74.58349,America/New_York,2017-05-23
Allentown,PA,US,USAWN,AWN,Allentown,4036N 07528W,40.60843,-75.49018000000001,America/New_York,2017-05-23
Allenwood,NJ,US,USAWO,AWO,Allenwood,4008N 07406W,40.1415,-74.09985999999999,America/New_York,2017-05-23
Allenwood,PA,US,USAZW,AZW,Allenwood,4106N 07654W,41.10758,-76.8983,America/New_York,2017-05-23
Allerton,IA,US,USALT,ALT,Allerton,,40.70834,-93.36521,America/Chicago,2017-05-23
Alleyton,TX,US,US9AT,9AT,Alleyton,2942N 09629W,29.70662,-96.48635999999999,America/Chicago,2006-01-15
Alliance,LA,US,USAL3,AL3,Alliance,3131N 09339W,29.688540000000003,-89.98174,America/Chicago,2006-01-15
Alliance,NE,US,USAIA,AIA,Alliance,,42.10163,-102.87215,America/Denver,2017-03-09
Alliance,OH,US,USAIH,AIH,Alliance,,40.91534,-81.10593,America/New_York,2017-05-23
Allison,TX,US,USIXS,IXS,Allison,3536N 10006W,33.26651,-97.42669000000001,America/Chicago,2006-01-15
Allison Park,PA,US,USALK,ALK,Allison Park,,40.22951,-80.24228000000001,America/New_York,2017-05-23
Alloy,WV,US,USAOY,AOY,Alloy,,38.137609999999995,-81.27428,America/New_York,2006-01-15
Allschwil,BL,CH,CHASW,ASW,Allschwil,4732N 00732E,47.550740000000005,7.535989999999999,Europe/Zurich,2019-09-11
Allston,MA,US,USXBE,XBE,Allston,,42.35843,-71.12589,America/New_York,2017-05-23
Allyn,WA,US,USAY3,AY3,Allyn,4723N 12249W,47.35371,-122.88848,America/Los_Angeles,2010-02-18
Alma,AR,US,USRAA,RAA,Alma,3528N 09413W,35.47787,-94.22188,America/Chicago,2017-05-23
Alma,CO,US,USAM2,AM2,Alma,3917N 10603W,39.283879999999996,-106.0628,America/Denver,2017-03-09
Alma,GA,US,USAMQ,AMQ,Alma,,31.53937,-82.46236,America/New_York,2017-03-09
Alma,KS,US,USAM6,AM6,Alma,3901N 09617W,39.01667,-96.28916,America/Chicago,2017-05-23
Alma,MI,US,USAMN,AMN,Alma,,43.37892,-84.65973000000001,America/Detroit,2017-06-22
Alma,WI,US,USXAM,XAM,Alma,4419N 09155W,44.31997,-91.91488000000001,America/Chicago,2017-05-23
Almena,WI,US,USN6A,N6A,Almena,4525N 09201W,45.4169,-92.03296,America/Chicago,2017-05-23
Almond,WI,US,USAO5,AO5,Almond,4415N 08924W,44.25886,-89.40706,America/Chicago,2017-05-23
Almont,MI,US,USATJ,ATJ,Almont,4255N 08303W,42.92058,-83.04493000000001,America/Detroit,2017-05-23
Alna,ME,US,US8AL,8AL,Alna,4406N 06936W,44.106190000000005,-69.60365999999999,America/New_York,2017-05-23
Aloha,OR,US,USAHA,AHA,Aloha,,45.494279999999996,-122.86705,America/Los_Angeles,2011-05-14
Alorton,IL,US,USZON,ZON,Alorton,3835N 09007W,38.58977,-90.12011,America/Chicago,2017-05-23
Alpaugh,CA,US,USA3P,A3P,Alpaugh,3553N 11929W,35.88773,-119.48733999999999,America/Los_Angeles,2011-05-14
Alpena,MI,US,USAPN,APN,Alpena,,45.061679999999996,-83.43275,America/Detroit,2017-05-23
Alpena,SD,US,USA4P,A4P,Alpena,4410N 09821W,44.18138,-98.36565,America/Chicago,2017-05-23
Alpha,IL,US,USAJQ,AJQ,Alpha,4112N 09023W,41.1917,-90.38013000000001,America/Chicago,2017-05-23
Alpha,NJ,US,USAPA,APA,Alpha,4039N 07509W,40.66704,-75.1574,America/New_York,2017-05-23
Alpha,OH,US,USALP,ALP,Alpha,3943N 08401W,39.711729999999996,-84.02327,America/New_York,2017-05-23
Alpharetta,GA,US,USAAI,AAI,Alpharetta,3404N 08417W,34.075379999999996,-84.29409,America/New_York,2017-03-09
Alpine,AL,US,USAPL,APL,Alpine,,33.34872,-86.23859,America/Chicago,2006-01-15
Alpine,NJ,US,USAPY,APY,Alpine,4057N 07356W,40.95593,-73.93125,America/New_York,2017-05-23
Alpine,TX,US,USALE,ALE,Alpine,,30.358620000000002,-103.66206,America/Chicago,2017-03-09
Alpine,UT,US,USAP2,AP2,Alpine,4027N 11146W,40.45328,-111.77798999999999,America/Denver,2017-03-09
Alpine,WY,US,USAP5,AP5,Alpine,4310N 11102W,43.16353,-111.01801999999999,America/Denver,2017-03-09
Alpine Meadows,CA,US,USAWU,AWU,Alpine Meadows,3910N 12013W,39.17352,-120.23213999999999,America/Los_Angeles,2006-01-15
Alpnach Dorf,OW,CH,CHAPD,APD,Alpnach Dorf,4656N 00816E,46.94045,8.27715,Europe/Zurich,2017-05-06
Alpthal,SZ,CH,CHATH,ATH,Alpthal,4704N 00842E,47.06954,8.71602,Europe/Zurich,2013-04-02
Alsen,NY,US,USAEN,AEN,Alsen,,42.15814,-73.9193,America/New_York,2017-05-23
Alsey,IL,US,USAY4,AY4,Alsey,3933N 09026W,39.5606,-90.43401,America/Chicago,2017-03-09
Alsip,IL,US,USUBC,UBC,Alsip,,41.66892,-87.73866,America/Chicago,2017-05-23
Alstead,NH,US,USAFA,AFA,Alstead,4309N 07222W,43.14897,-72.36064,America/New_York,2017-05-23
Alta,CA,US,USAJL,AJL,Alta,3912N 12048W,39.20657,-120.81133,America/Los_Angeles,2011-05-14
Alta,IA,US,USW82,W82,Alta,4240N 09518W,42.67498,-95.30417,America/Chicago,2017-05-23
Alta,UT,US,USXBO,XBO,Alta,,40.588840000000005,-111.63798,America/Denver,2017-03-09
Alta,WY,US,USTUU,TUU,Alta,4345N 11102W,43.753809999999994,-111.03688999999999,America/Denver,2011-05-14
Alta Loma,CA,US,USTAJ,TAJ,Alta Loma,3407N 11735W,34.12223,-117.59811,America/Los_Angeles,2018-04-18
Alta Vista,KS,US,USAV3,AV3,Alta Vista,3851N 09629W,38.863890000000005,-96.48917,America/Chicago,2017-05-23
Altadena,CA,US,USAZA,AZA,Altadena,,34.18973,-118.13118,America/Los_Angeles,2011-05-14
Altamahaw,NC,US,USUBD,UBD,Altamahaw,,36.1843,-79.50725,America/New_York,2011-05-14
Altamont,IL,US,USAZN,AZN,Altamont,,39.06199,-88.74811,America/Chicago,2017-05-23
Altamont,KS,US,USA7L,A7L,Altamont,3711N 09517W,37.19034,-95.29719,America/Chicago,2017-05-23
Altamont,NY,US,USZTM,ZTM,Altamont,4242N 07402W,42.70063,-74.03374000000001,America/New_York,2017-05-23
Altamont,TN,US,USAM7,AM7,Altamont,3525N 08543W,35.429520000000004,-85.72303000000001,America/Chicago,2017-03-09
Altamont,UT,US,USTMO,TMO,Altamont,4021N 11017W,40.3594,-110.28627,America/Denver,2017-03-09
Altamonte Springs,FL,US,USASP,ASP,Altamonte Springs,,28.661109999999997,-81.36561999999999,America/New_York,2017-03-09
Altapass,NC,US,USPSQ,PSQ,Altapass,3553N 08201W,35.89346,-82.01789000000001,America/New_York,2017-05-23
Altavista,VA,US,USATV,ATV,Altavista,,37.11181,-79.28558000000001,America/New_York,2017-03-09
Altenburg,MO,US,USGUA,GUA,Altenburg,3738N 08935W,37.63088,-89.58538,America/Chicago,2017-05-23
Altendorf,SZ,CH,CHALT,ALT,Altendorf,4711N 00850E,47.18994,8.838230000000001,Europe/Zurich,2018-07-03
Altenrhein,SG,CH,CHATR,ATR,Altenrhein,4729N 00933E,47.4898,9.551860000000001,Europe/Zurich,2015-09-06
Altha,FL,US,USA7H,A7H,Altha,3034N 08507W,30.57047,-85.12714,America/Chicago,2017-03-09
Altheimer,AR,US,USTMR,TMR,Altheimer,3419N 09151W,34.31926,-91.84736,America/Chicago,2017-05-23
Altishofen,LU,CH,CHAHF,AHF,Altishofen,4712N 00758E,47.19916,7.969639999999999,Europe/Zurich,2014-03-29
Altnau,TG,CH,CHATN,ATN,Altnau,4707N 00915E,47.61052,9.2616,Europe/Zurich,2015-09-06
Alto,GA,US,USAOQ,AOQ,Alto,3428N 08334W,34.46732,-83.57378,America/New_York,2017-03-09
Alto,MI,US,USAO2,AO2,Alto,4251N 08522W,42.8567,-85.38029,America/Detroit,2017-05-23
Alto,TX,US,USYW9,YW9,Alto,3139N 09504W,31.65045,-95.07271999999999,America/Chicago,2017-03-09
Alton,IL,US,USALN,ALN,Alton,,38.8906,-90.18428,America/Chicago,2019-09-19
Alton,MO,US,USA4L,A4L,Alton,3641N 09123W,36.69423,-91.3993,America/Chicago,2017-05-23
Alton,NY,US,USKLQ,KLQ,Alton,4312N 07659W,43.21118,-76.98052,America/New_York,2017-05-23
Alton,VA,US,USONB,ONB,Alton,3634N 07900W,36.5732,-79.00279,America/New_York,2006-01-15
Alton Bay,NH,US,USA7B,A7B,Alton Bay,4328N 07114W,43.510909999999996,-71.25757,America/New_York,2006-01-15
Altoona,FL,US,USAZQ,AZQ,Altoona,,28.96582,-81.64869,America/New_York,2011-05-14
Altoona,IA,US,USNOF,NOF,Altoona,4138N 09328W,41.64416,-93.46466,America/Chicago,2017-05-23
Altoona,PA,US,USAOO,AOO,Altoona,4029N 07824W,40.518679999999996,-78.39474,America/New_York,2017-05-23
Altoona,WI,US,USAZP,AZP,Altoona,,44.80468,-91.44321,America/Chicago,2017-05-23
Altstätten,SG,CH,CHASN,ASN,Altstatten,4723N 00932E,47.37766,9.547460000000001,Europe/Zurich,2019-09-11
Altura,MN,US,USAXU,AXU,Altura,4404N 09156W,44.07163,-91.9396,America/Chicago,2017-05-23
Alturas,CA,US,USZIF,ZIF,Alturas,4130N 12032W,41.487140000000004,-120.54348999999999,America/Los_Angeles,2017-03-09
Altus,AR,US,USAZX,AZX,Altus,,35.4462,-93.76241999999999,America/Chicago,2017-05-23
Altus,OK,US,USLTS,LTS,Altus,,34.63813,-99.33398000000001,America/Chicago,2017-03-09
Alum Bank,PA,US,USQAB,QAB,Alum Bank,4011N 07837W,40.18063,-78.61363,America/New_York,2017-05-23
Alum Rock,CA,US,USAZT,AZT,Alum Rock,,37.38799,-121.78884,America/Los_Angeles,2011-01-10
Alva,FL,US,USALF,ALF,Alva,2642N 08136W,26.71562,-81.61008000000001,America/New_York,2011-05-14
Alva,OK,US,USXAK,XAK,Alva,3648N 09839W,36.804990000000004,-98.66718,America/Chicago,2017-03-09
Alva,WY,US,USAV6,AV6,Alva,4441N 10426W,44.69471,-104.44134,America/Denver,2006-01-15
Alvada,OH,US,USAV8,AV8,Alvada,4103N 08324W,41.050329999999995,-83.40187,America/New_York,2017-05-23
Alvarado,MN,US,USAR2,AR2,Alvarado,4811N 09659W,48.19415,-96.99618000000001,America/Chicago,2017-05-23
Alvarado,TX,US,USZAD,ZAD,Alvarado,3224N 09712W,32.40653,-97.21168,America/Chicago,2017-03-09
Alvaton,GA,US,USA2T,A2T,Alvaton,3310N 08435W,33.17096,-84.58048000000001,America/New_York,2006-01-15
Alvin,TX,US,USAZC,AZC,Alvin,,29.42385,-95.2441,America/Chicago,2017-03-09
Alviso,CA,US,USAZD,AZD,Alviso,,37.42605,-121.97523999999999,America/Los_Angeles,2018-04-18
Alvord,IA,US,US6AV,6AV,Alvord,4320N 09618W,43.3422,-96.30114,America/Chicago,2017-05-23
Alvordton,OH,US,USAV5,AV5,Alvordton,4139N 08426W,41.66588,-84.43689,America/New_York,2017-05-23
Alyeska,AK,US,USAQY,AQY,Alyeska,,60.96094,-149.11215,America/Anchorage,2017-08-22
Alys Beach,FL,US,USA5S,A5S,Alys Beach,3017N 08601W,30.28353,-86.03049,America/Chicago,2006-01-15
Ama,LA,US,USAMD,AMD,Ama,2957N 09017W,29.95215,-90.29647,America/Chicago,2011-05-14
Amado,AZ,US,USAZ6,AZ6,Amado,3142N 11103W,31.70787,-111.06454,America/Phoenix,2011-05-14
Amagansett,NY,US,USAMF,AMF,Amagansett,4058N 07209W,40.97371,-72.14369,America/New_York,2017-05-23
Amana,IA,US,USUBG,UBG,Amana,,41.80001,-91.87073000000001,America/Chicago,2017-05-23
Amanda Park,WA,US,USAP4,AP4,Amanda Park,4727N 12353W,47.45949,-123.89788999999999,America/Los_Angeles,2015-01-11
Amapala,,HN,HNAMP,AMP,Amapala,,13.266670000000001,-87.65,America/Tegucigalpa,2006-10-29
Amargosa Valley,NV,US,USAGY,AGY,Amargosa Valley,3638N 11624W,36.643840000000004,-116.40033000000001,America/Los_Angeles,2016-07-28
Amarillo,TX,US,USAMA,AMA,Amarillo,,35.222,-101.8313,America/Chicago,2017-03-09
Amasa,MI,US,USAMM,AMM,Amasa,4613N 08827W,46.2321,-88.45076,America/Menominee,2017-05-23
Amazon Bay,,PG,PGAZB,AZB,Amazon Bay,,-10.3,149.3,Pacific/Port_Moresby,2012-04-29
Ambarli,34,TR,TRAMR,AMR,Ambarli,4058N 02842E,40.96667,28.7,Europe/Istanbul,2016-12-06
Ambia,IN,US,US2AA,2AA,Ambia,4029N 08731W,40.49004,-87.51696,America/Indiana/Indianapolis,2017-05-23
Ambler,AK,US,USABL,ABL,Ambler,,67.08610999999999,-157.85138999999998,America/Anchorage,2017-03-09
Ambler,PA,US,USAMR,AMR,Ambler,,40.15455,-75.22157,America/New_York,2017-05-23
Amboy,CA,US,USOPP,OPP,Amboy,3433N 11544W,34.55777,-115.74444,America/Los_Angeles,2010-02-14
Amboy,IL,US,USAMY,AMY,Amboy,,41.7142,-89.32871,America/Chicago,2017-05-23
Amboy,WA,US,USA72,A72,Amboy,4554N 12227W,45.910109999999996,-122.44649,America/Los_Angeles,2011-05-14
Ambridge,PA,US,USUBF,UBF,Ambridge,,40.58923,-80.22506,America/New_York,2017-05-23
Ambrose,GA,US,USSBR,SBR,Ambrose,3135N 08300W,31.5938,-83.01431,America/New_York,2011-05-14
Ambrose,ND,US,USAMB,AMB,Ambrose,4857N 10329W,48.953920000000004,-103.48269,America/Chicago,2017-05-23
Amchitka,AK,US,USAHT,AHT,Amchitka,,51.56722,178.8775,America/Adak,2010-01-30
Amelia,LA,US,USAEI,AEI,Amelia,2939N 09106W,29.666320000000002,-91.10204,America/Chicago,2011-05-14
Amelia,OH,US,USOHM,OHM,Amelia,3901N 08413W,39.0284,-84.21771,America/New_York,2017-05-23
Amelia,TX,US,USXXS,XXS,Amelia,3004N 09411W,30.069940000000003,-94.19102,America/Chicago,2006-01-15
Amelia City,FL,US,USALC,ALC,Amelia City,3035N 08127W,30.59024,-81.45730999999999,America/New_York,2006-01-15
Amelia Island,FL,US,USAD6,AD6,Amelia Island,3036N 08127W,30.607740000000003,-81.46009000000001,America/New_York,2006-01-15
American Canyon,CA,US,USACY,ACY,American Canyon,3810N 12215W,38.93545,-120.94272,America/Los_Angeles,2006-01-15
American Falls,ID,US,USYAF,YAF,American Falls,4247N 11251W,42.78602,-112.85444,America/Boise,2017-03-09
American Fork,UT,US,USZAF,ZAF,American Fork,4023N 11148W,40.34245,-111.8016,America/Denver,2006-01-15
Americus,GA,US,USAMU,AMU,Americus,,32.072390000000006,-84.23269,America/New_York,2017-03-09
Amery,WI,US,USAHH,AHH,Amery,,45.306909999999995,-92.36214,America/Chicago,2017-05-23
Ames,IA,US,USAMW,AMW,Ames,,42.03471,-93.61994,America/Chicago,2017-05-23
Ames,OK,US,USA7K,A7K,Ames,3614N 09811W,36.245870000000004,-98.18534,America/Chicago,2017-03-09
Ames,TX,US,USQEA,QEA,Ames,3003N 09444W,31.52099,-97.77946999999999,America/Chicago,2006-01-17
Amesbury,MA,US,USAMX,AMX,Amesbury,4250N 07056W,42.85842,-70.93005,America/New_York,2017-05-23
Amherst,MA,US,USYAM,YAM,Amherst,4223N 07231W,42.36723,-72.51852,America/New_York,2017-05-23
Amherst,ME,US,US7AH,7AH,Amherst,4450N 06821W,44.8334,-68.36419000000001,America/New_York,2017-05-23
Amherst,NH,US,USUBI,UBI,Amherst,,42.861470000000004,-71.62535,America/New_York,2017-05-23
Amherst,NY,US,USAMH,AMH,Amherst,,42.978390000000005,-78.79975999999999,America/New_York,2017-05-23
Amherst,OH,US,USZAH,ZAH,Amherst,4124N 08213W,41.39782,-82.22238,America/New_York,2017-05-23
Amherst,SD,US,USZAM,ZAM,Amherst,4544N 09755W,45.738009999999996,-97.92121999999999,America/Chicago,2017-05-23
Amherst,TX,US,USXSF,XSF,Amherst,3343N 09528W,33.72788,-95.4794,America/Chicago,2006-01-15
Amherst,VA,US,USAHR,AHR,Amherst,,37.58514,-79.05141,America/New_York,2017-03-09
Amherst,WI,US,USXWI,XWI,Amherst,4427N 08917W,44.45081,-89.28484,America/Chicago,2017-05-23
Amissville,VA,US,USA78,A78,Amissville,3840N 07759W,38.67151,-77.99555,America/New_York,2006-01-15
Amite,LA,US,USUBH,UBH,Amite,,30.726570000000002,-90.50898000000001,America/Chicago,2011-03-02
Amity,AR,US,USIY3,IY3,Amity,3415N 09327W,34.26482,-93.46101999999999,America/Chicago,2017-05-23
Amity,OR,US,USAMJ,AMJ,Amity,4507N 12312W,45.11567,-123.20733,America/Los_Angeles,2017-03-09
Amityville,NY,US,USAYZ,AYZ,Amityville,,40.67899,-73.41707,America/New_York,2017-05-23
Amlikon-Bissegg,TG,CH,CHBEG,BEG,Amlikon-Bissegg,4733N 00902E,47.56192,9.03529,Europe/Zurich,2017-07-26
Amlin,OH,US,USAM9,AM9,Amlin,4004N 08310W,40.077009999999994,-83.18101999999999,America/New_York,2017-05-23
Ammon,ID,US,USAM5,AM5,Ammon,4328N 11158W,43.469640000000005,-111.96663999999998,America/Boise,2017-03-09
Amory,MS,US,USARY,ARY,Amory,,33.98428,-88.4881,America/Chicago,2017-03-09
Amriswil,TG,CH,CHAWL,AWL,Amriswil,4732N 00918E,47.54699,9.295860000000001,Europe/Zurich,2019-09-11
Amsterdam,MO,US,US774,774,Amsterdam,3820N 09435W,38.349740000000004,-94.58912,America/Chicago,2017-05-23
Amsterdam,NY,US,USAMS,AMS,Amsterdam,,42.93869,-74.18819,America/New_York,2017-05-23
Anaa,,PF,PFAAA,AAA,Anaa,1721S 14531W,-17.38734,-145.58189,Pacific/Tahiti,2016-06-28
Anaconda,MT,US,USA4N,A4N,Anaconda,4607N 11256W,46.13159,-112.95143,America/Denver,2010-02-19
Anacortes,WA,US,USOTS,OTS,Anacortes,,48.5126,-122.61267,America/Los_Angeles,2017-03-09
Anacostia,DC,US,USNDV,NDV,Anacostia,,38.8665,-76.98385999999999,America/New_York,2010-02-15
Anadarko,OK,US,USNKO,NKO,Anadarko,3504N 09814W,35.072559999999996,-98.24365999999999,America/Chicago,2017-03-09
Anaheim,CA,US,USANA,ANA,Anaheim,3350N 11754W,33.83529,-117.9145,America/Los_Angeles,2019-09-05
Anahola,HI,US,USA79,A79,Anahola,2208N 15918W,22.14226,-159.31388,Pacific/Honolulu,2011-05-14
Anahuac,TX,US,USAQH,AQH,Anahuac,2946N 09441W,29.773000000000003,-94.6827,America/Chicago,2017-03-09
Analomink,PA,US,USA56,A56,Analomink,4103N 07513W,41.0512,-75.22046,America/New_York,2017-05-23
Anamoose,ND,US,USAQF,AQF,Anamoose,4752N 10014W,47.8825,-100.24125,America/Chicago,2017-05-23
Anamosa,IA,US,USAAB,AAB,Anamosa,4263N 09117W,42.108340000000005,-91.28516,America/Chicago,2017-05-23
Anchor Point,AK,US,USACP,ACP,Anchor Point,,56.638059999999996,-132.92788000000002,America/Sitka,2015-10-20
Anchorage,AK,US,USANC,ANC,Anchorage,,61.218059999999994,-149.90028,America/Anchorage,2019-09-05
Anchorville,MI,US,USAHF,AHF,Anchorville,4241N 08241W,42.691140000000004,-82.68853,America/Detroit,2017-05-23
Ancram,NY,US,USACQ,ACQ,Ancram,4203N 07338W,42.05065,-73.63624,America/New_York,2017-05-23
Andale,KS,US,USA3D,A3D,Andale,3747N 09737W,37.79057,-97.62949,America/Chicago,2017-05-23
Andalusia,AL,US,USADL,ADL,Andalusia,,31.30808,-86.48243000000001,America/Chicago,2017-03-17
Andalusia,IL,US,USUSQ,USQ,Andalusia,4126N 09043W,41.4392,-90.71764,America/Chicago,2017-05-23
Andelfingen,ZH,CH,CHLFI,LFI,Andelfingen,4735N 00841E,47.59447,8.67826,Europe/Zurich,2013-03-28
Anderson,AL,US,USANE,ANE,Anderson,,34.07121,-85.92135999999999,America/Chicago,2010-02-14
Anderson,CA,US,USHJG,HJG,Anderson,4026N 12217W,40.448209999999996,-122.29778,America/Los_Angeles,2017-03-09
Anderson,IN,US,USAID,AID,Anderson,,40.10532,-85.68025,America/Indiana/Indianapolis,2017-05-23
Anderson,MO,US,USANO,ANO,Anderson,3639N 09426W,36.65063,-94.44355,America/Chicago,2017-05-23
Anderson,NY,US,USNDE,NDE,Anderson,4154N 07442W,41.90315,-74.70683000000001,America/New_York,2017-05-23
Anderson,OH,US,USDQO,DQO,Anderson,4123N 08231W,39.3609,-83.07046,America/New_York,2017-05-23
Anderson,SC,US,USAND,AND,Anderson,,34.503440000000005,-82.65013,America/New_York,2017-03-09
Anderson,TX,US,US9AN,9AN,Anderson,3029N 09559W,30.48715,-95.9869,America/Chicago,2017-03-09
Anderson City,GA,US,USAEQ,AEQ,Anderson City,3122N 08351W,31.371570000000002,-83.85462,America/New_York,2006-01-15
Andersonville,GA,US,USUBK,UBK,Andersonville,,34.129540000000006,-84.49743000000001,America/New_York,2010-09-05
Andersonville,TN,US,USAOZ,AOZ,Andersonville,3611N 08402W,36.19869,-84.03714000000001,America/New_York,2011-05-14
